representation,method,random_state,sample_index,description_id,description,true_concept,raw_cluster_id,hungarian_matched_predicted_concept,prediction_correct,x,y,explained_variance_ratio_pc1,explained_variance_ratio_pc2
eot,pca,not_applicable,333,slot_42__rabbit__r01__c002,A warning foot thump near feeding companions marks a round-eyed clover browser.,rabbit,3,rabbit,True,0.13576333224773407,0.05173278599977493,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,334,slot_42__deer__r01__c002,An alert brown woodland browser carries an antler display toward a competing male.,deer,0,deer,True,-0.18824782967567444,-0.16373315453529358,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,335,slot_42__horse__r02__c082,A farm runner shows ear-pinned warning toward a newcomer at feed.,horse,5,horse,True,0.20775459706783295,-0.13965103030204773,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,336,slot_43__cat__r01__c002,"Beside soft morning light, curled-tail home-companion reveals silent stalking of a tiny moving insect.",cat,7,cat,True,0.10429622232913971,0.3433655798435211,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,337,slot_43__dog__r01__c004,Collar-wearing yard-guardian becomes recognizable through careful sniffing during a new animal greeting near a shaded woodland edge.,dog,1,dog,True,-0.06301619112491608,-0.01750907301902771,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,338,slot_43__fox__r01__c002,"Against a shallow stream bank, brief nose contact near a shared den defines amber-eyed meadow-prowler.",fox,3,rabbit,False,-0.03640557453036308,0.3347203731536865,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,339,slot_43__bear__r02__c083,Round-eared timberland-giant displays patient waiting near fish moving through shallows beside soft morning light.,bear,2,bear,True,-0.150001659989357,0.17210468649864197,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,340,slot_43__wolf__r07__c485,A tense boundary display toward a rival group distinguishes thick-coated howling sentinel near a shaded woodland edge.,wolf,4,wolf,True,-0.11582344770431519,0.15502358973026276,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,341,slot_43__rabbit__r01__c001,A clear view shows short-tailed garden browser with nose touching with another long-eared grazer near a misty hillside.,rabbit,3,rabbit,True,-0.09334790706634521,0.053888168185949326,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,342,slot_43__deer__r02__c081,"Against a patch of dense brush, an antler display toward a competing male defines branch-antlered woodland traveler.",deer,0,deer,True,-0.3136959671974182,0.03911373019218445,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,343,slot_43__horse__r01__c001,"Beside a rocky meadow, upright-eared pasture grazer reveals parallel grazing beside several herd companions.",horse,5,horse,True,-0.09248411655426025,-0.1300160139799118,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,344,slot_44__cat__r03__c162,"Focused watching of birds beyond a closed window distinguishes retractable-clawed climber near a pale winter field, where the posture remains natural.",cat,6,fox,False,-0.10458756983280182,0.18371018767356873,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,345,slot_44__dog__r01__c004,"Within a shallow stream bank, panting ball-chaser demonstrates coordinated running beside a familiar walking partner, where its full body stays visible.",dog,1,dog,True,0.1455671340227127,-0.29074347019195557,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,346,slot_44__fox__r04__c242,"Beside a patch of dense brush, russet snowline-hunter reveals cautious distance from larger woodland predators; the moment appears unstaged.",fox,2,bear,False,-0.3555171489715576,0.20868390798568726,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,347,slot_44__bear__r04__c245,"A clear view shows bulky streamside-fisher with wide avoidance of another massive forest forager, as the posture remains natural.",bear,2,bear,True,-0.22116604447364807,-0.04758647829294205,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,348,slot_44__wolf__r03__c161,"Beside low evening light, amber-eyed pack sentinel reveals protective positioning near younger pack members; the head and torso remain visible.",wolf,4,wolf,True,-0.01438031904399395,-0.08709801733493805,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,349,slot_44__rabbit__r07__c484,"Against an open grassy clearing, close huddling with smaller meadow companions defines small long-eared burrow grazer; the pose shows balanced proportions.",rabbit,3,rabbit,True,-0.12068106979131699,-0.13759681582450867,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,350,slot_44__deer__r01__c001,"Within soft morning light, slender-legged forest grazer demonstrates an antler display toward a competing male, where nearby tracks indicate scale.",deer,0,deer,True,-0.2690478265285492,-0.20497964322566986,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,351,slot_44__horse__r01__c001,"Broad-chested stable resident displays mutual neck grooming with a familiar partner beside a quiet fence line, while the viewpoint remains level.",horse,5,horse,True,0.047066982835531235,-0.3745037317276001,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,352,slot_45__cat__r08__c570,"During a clearly visible group moment, whiskered house-prowler becomes recognizable through silent stalking of a tiny moving insect, while ground contact stays clear.",cat,6,fox,False,0.12262171506881714,0.21425895392894745,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,353,slot_45__dog__r01__c002,"Quiet resting against another household companion distinguishes broad-pawed gate-watcher near a calm farmyard, where the setting supports the behavior.",dog,1,dog,True,0.19290614128112793,-0.09159433096647263,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,354,slot_45__fox__r04__c243,"Within a sunlit garden path, amber-eyed meadow-prowler demonstrates defensive circling around younger den residents, where the background preserves its outline.",fox,6,fox,True,-0.10416688024997711,0.1522989720106125,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,355,slot_45__bear__r08__c580,"During a clearly visible group moment, wide avoidance of another massive forest forager distinguishes massive shaggy-forager; meanwhile, the moment appears unstaged.",bear,2,bear,True,-0.22645193338394165,-0.0004538347711786628,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,356,slot_45__wolf__r04__c245,"Within a patch of dense brush, wild gray pack predator demonstrates protective positioning near younger pack members, where the setting supports the behavior.",wolf,4,wolf,True,-0.10649167746305466,-0.1580028384923935,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,357,slot_45__rabbit__r01__c001,"Beside an open grassy clearing, round-eyed grassland nibbler reveals parallel grazing beside several burrow residents; its full body stays visible.",rabbit,3,rabbit,True,-0.1020122542977333,-0.03466367721557617,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,358,slot_45__deer__r01__c006,"Within a misty hillside, branch-antlered woodland traveler demonstrates protective standing near a spotted youngster, where the pose shows balanced proportions.",deer,0,deer,True,-0.3766164481639862,-0.13073767721652985,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,359,slot_45__horse__r04__c243,"Long-maned stable grazer with powerful legs carries playful running beside a younger pasture companion across a shallow stream bank; meanwhile, nearby tracks indicate scale.",horse,5,horse,True,-0.08001383394002914,-0.31459763646125793,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,360,slot_46__cat__r01__c001,Soft chirping notes while watching distant birds marks a soft-pawed indoor hunter.,cat,7,cat,True,0.22998367249965668,0.27068498730659485,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,361,slot_46__dog__r01__c003,A tail-wagging family companion reveals a low rumble when unfamiliar movement approaches.,dog,1,dog,True,0.40363773703575134,0.0880860760807991,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,362,slot_46__fox__r01__c002,An amber-eyed meadow prowler carries a brief high call across evening woodland.,fox,6,fox,True,-0.16224192082881927,0.26603180170059204,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,363,slot_46__bear__r01__c002,A deep warning rumble in dense woodland defines a thick-furred woodland giant.,bear,2,bear,True,-0.13582539558410645,0.1889195591211319,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,364,slot_46__wolf__r04__c242,Upright ears locating distant movement under snow is visible on a howling snow hunter.,wolf,4,wolf,True,0.11424918472766876,-0.057052526623010635,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,365,slot_46__rabbit__r03__c161,A burrow resident has a sharp hind-foot thump warning the colony.,rabbit,3,rabbit,True,0.1741844266653061,0.11428873240947723,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,366,slot_46__deer__r01__c001,Careful scent testing of the moving air identifies a long-legged clearing grazer.,deer,3,rabbit,False,0.131818950176239,0.1062486469745636,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,367,slot_46__horse__r01__c002,A clear neigh carrying beyond the stable identifies a swift-maned field traveler.,horse,5,horse,True,0.10832392424345016,-0.20147894322872162,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,368,slot_47__cat__r01__c001,A whiskered lap companion shows a rising trill during a familiar greeting.,cat,7,cat,True,0.36745119094848633,0.18828429281711578,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,369,slot_47__dog__r01__c001,Quick breathy whines beside a closed door identifies a leash-wearing companion.,dog,1,dog,True,0.40434518456459045,0.14300818741321564,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,370,slot_47__fox__r05__c324,Short warning barks from dense cover marks an orange-chested hedge stalker.,fox,3,rabbit,False,-0.1294827163219452,0.20355519652366638,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,371,slot_47__bear__r02__c081,A round-eared forest giant has a deep warning rumble in dense woodland.,bear,2,bear,True,-0.1354578137397766,0.13797344267368317,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,372,slot_47__wolf__r01__c001,A gray pack hunter carries a deep warning growl beneath raised neck fur.,wolf,4,wolf,True,0.19086803495883942,-0.11918611079454422,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,373,slot_47__rabbit__r01__c001,Wide ears detecting movement beyond the hedge defines a long-eared meadow grazer.,rabbit,3,rabbit,True,-0.014542016200721264,0.047521669417619705,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,374,slot_47__deer__r01__c002,Large ears turning toward a broken twig defines a white-tailed meadow grazer.,deer,3,rabbit,False,-0.010060438886284828,0.019187258556485176,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,375,slot_47__horse__r04__c241,A stable grazer shows rhythmic hoofbeats approaching across firm ground.,horse,5,horse,True,0.08682146668434143,-0.33488062024116516,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,376,slot_48__cat__r01__c001,"Against an open grassy clearing, a steady vibration during relaxed contact defines purring room-explorer.",cat,7,cat,True,0.16013599932193756,0.3391633629798889,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,377,slot_48__dog__r01__c002,"Against a broad dirt trail, a low rumble when unfamiliar movement approaches defines panting ball-chaser.",dog,1,dog,True,0.2235202193260193,0.08669966459274292,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,378,slot_48__fox__r02__c083,Slender nighttime-forager displays a brief high call across evening woodland beside a shallow stream bank.,fox,2,bear,False,-0.34050190448760986,0.16506607830524445,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,379,slot_48__bear__r01__c001,Heavy-pawed backcountry-wanderer displays a deep warning rumble in dense woodland beside a patch of dense brush.,bear,2,bear,True,-0.08795937150716782,0.15078549087047577,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,380,slot_48__wolf__r01__c001,A clear view shows amber-eyed pack sentinel with a long resonant howl answered across the valley near a rocky meadow.,wolf,4,wolf,True,-0.0769146978855133,0.131362184882164,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,381,slot_48__rabbit__r01__c003,Quick-footed burrow resident displays wide ears detecting movement beyond the hedge beside a narrow riverside path.,rabbit,3,rabbit,True,-0.042626965790987015,0.15759851038455963,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,382,slot_48__deer__r04__c245,Antlered split-hoofed woodland browser displays large ears turning toward a broken twig beside soft morning light.,deer,0,deer,True,-0.35922783613204956,0.1375170797109604,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,383,slot_48__horse__r04__c246,Saddle-wearing flowing-tailed riding companion displays mobile ears following a distant handler's voice beside low evening light.,horse,5,horse,True,0.08204268664121628,-0.11148730665445328,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,384,slot_49__cat__r02__c081,"Against a sunlit garden path, a sharp warning hiss with flattened ears defines striped hearthside-prowler; the background preserves its outline.",cat,6,fox,False,0.04134456068277359,0.2790878713130951,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,385,slot_49__dog__r01__c002,"Keen-nosed scent-follower becomes recognizable through a drawn-out lonely call across the yard, while the moment appears unstaged.",dog,6,fox,False,0.0446174219250679,0.05375310033559799,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,386,slot_49__fox__r04__c241,"Against a calm farmyard, short warning barks from dense cover defines amber-eyed meadow-prowler; the posture remains natural.",fox,6,fox,True,-0.061185356229543686,0.1957513391971588,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,387,slot_49__bear__r02__c082,"Within a sunlit garden path, bulky streamside-fisher demonstrates soft bawling notes from a smaller youngster, where the viewpoint remains level.",bear,2,bear,True,-0.12624558806419373,0.13181822001934052,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,388,slot_49__wolf__r01__c003,"Social mountain hunter carries a long resonant howl answered across the valley across a shaded woodland edge; meanwhile, soft light preserves surface detail.",wolf,2,bear,False,-0.2485339641571045,0.11877264827489853,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,389,slot_49__rabbit__r04__c245,"Soft-coated long-eared burrow resident carries fine whiskers testing the narrow tunnel across an open grassy clearing; meanwhile, nearby tracks indicate scale.",rabbit,3,rabbit,True,-0.0827583447098732,0.04098931699991226,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,390,slot_49__deer__r03__c162,"Against soft morning light, a sharp alarm snort followed by raised tails defines branch-antlered woodland traveler; its full body stays visible.",deer,0,deer,True,-0.3362233340740204,0.05225042253732681,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,391,slot_49__horse__r01__c003,"Within low evening light, upright-eared pasture grazer demonstrates a clear neigh carrying beyond the stable, where the pose shows balanced proportions.",horse,5,horse,True,0.004505921620875597,-0.3711355924606323,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,392,slot_50__cat__r01__c001,"Within a broad dirt trail, curled-tail home-companion demonstrates a sharp warning hiss with flattened ears, where nearby tracks indicate scale.",cat,6,fox,False,0.1021064892411232,-0.03392060473561287,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,393,slot_50__dog__r01__c002,"Within a shallow stream bank, wagging household-companion demonstrates quick breathy whines beside a closed door, where its full body stays visible.",dog,1,dog,True,0.12811847031116486,0.0009571510017849505,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,394,slot_50__fox__r04__c245,"Quiet yapping sounds during distant contact distinguishes slender nighttime-forager near a rocky meadow, where ground contact stays clear.",fox,6,fox,True,-0.1712505966424942,0.09521149098873138,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,395,slot_50__bear__r07__c486,"Within a misty hillside, massive shaggy-forager demonstrates a loud roar across an open riverbank, where surrounding plants provide scale.",bear,2,bear,True,-0.31629127264022827,0.054976366460323334,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,396,slot_50__wolf__r04__c243,"Long-legged snow pack hunter becomes recognizable through a deep warning growl beneath raised neck fur, while the head and torso remain visible.",wolf,4,wolf,True,0.045983150601387024,-0.06747506558895111,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,397,slot_50__rabbit__r05__c326,"Beside a rocky meadow, small hopping burrow forager reveals near-silent chewing beneath constantly turning ears; the pose shows balanced proportions.",rabbit,3,rabbit,True,-0.18766292929649353,0.02881319634616375,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,398,slot_50__deer__r01__c003,"Beside a broad dirt trail, slender-legged forest grazer reveals large ears turning toward a broken twig; nearby tracks indicate scale.",deer,0,deer,True,-0.31095972657203674,-0.0699182078242302,0.05665278807282448,0.04545968770980835
eot,pca,not_applicable,399,slot_50__horse__r04__c244,"Muscular maned farmyard traveler carries soft breath moving through wide nostrils across a shallow stream bank; meanwhile, its full body stays visible.",horse,2,bear,False,-0.09943053871393204,-0.07805506139993668,0.05665278807282448,0.04545968770980835
fixed_suffix,pca,not_applicable,0,slot_01__cat__r01__c001,A retractable-clawed mouser reveals a warm orange coat with white patches.,cat,0,cat,True,-0.09922026842832565,0.07798302918672562,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,1,slot_01__dog__r01__c002,A panting ball retriever reveals a short golden coat with a pale chest.,dog,7,dog,True,-0.1324617564678192,0.07196113467216492,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,2,slot_01__fox__r02__c083,Warm russet fur beneath a pale throat defines a russet snowline hunter.,fox,1,fox,True,0.046059105545282364,0.1359669417142868,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,3,slot_01__bear__r04__c242,Shaggy dark fur suited to cold woodland defines a towering honey seeker.,bear,3,bear,True,0.08415680378675461,0.16651414334774017,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,4,slot_01__wolf__r01__c002,A layered gray coat with pale guard hairs defines a sharp-eared snow tracker.,wolf,5,wolf,True,-0.029889633879065514,0.20473074913024902,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,5,slot_01__rabbit__r12__c881,A softly lit meadow grazer shows a warm chestnut coat blending into meadow soil.,rabbit,6,rabbit,True,0.0868939459323883,-0.06480682641267776,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,6,slot_01__deer__r07__c483,An antlered browser shows a spotted chestnut coat blending with leaf litter.,deer,2,deer,True,0.2131192535161972,0.09496768563985825,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,7,slot_01__horse__r01__c002,A saddle-trained trail companion shows a glossy chestnut coat beneath a dark mane.,horse,4,horse,True,0.038125380873680115,0.009430679492652416,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,8,slot_02__cat__r01__c002,A long-whiskered home companion has a smooth black coat reflecting window light.,cat,0,cat,True,-0.13457748293876648,0.02067250944674015,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,9,slot_02__dog__r01__c001,A floppy-eared home guardian shows white spotted hair across a sturdy back.,dog,7,dog,True,-0.12058444321155548,0.08605190366506577,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,10,slot_02__fox__r01__c005,Dense copper hair blending into autumn leaves defines a slender twilight forager.,fox,2,deer,False,0.17631617188453674,-0.00993871409446001,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,11,slot_02__bear__r01__c002,A heavy black coat covering broad shoulders identifies a towering honey seeker.,bear,3,bear,True,-0.0243853647261858,0.09873521327972412,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,12,slot_02__wolf__r01__c002,A pale-muzzled pack sentinel reveals dense silver-brown fur suited to winter.,wolf,5,wolf,True,0.042429789900779724,0.1931632161140442,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,13,slot_02__rabbit__r12__c882,A finely detailed garden nibbler shows smooth tan hair above a pale belly.,rabbit,6,rabbit,True,-0.09370805323123932,-0.05059419572353363,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,14,slot_02__deer__r02__c081,A branch-antlered visitor shows a smooth reddish-brown summer coat.,deer,2,deer,True,0.13388997316360474,0.08255302906036377,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,15,slot_02__horse__r01__c002,Smooth black hair with a white facial blaze defines a bridled stable companion.,horse,4,horse,True,-0.10396485030651093,0.043868668377399445,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,16,slot_03__cat__r05__c322,"Within a misty hillside, purring room-explorer demonstrates a smooth black coat reflecting window light.",cat,0,cat,True,-0.0664769783616066,0.01814419962465763,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,17,slot_03__dog__r02__c082,"Within a patch of dense brush, wagging household-companion demonstrates a shaggy gray coat around the shoulders.",dog,7,dog,True,-0.044315025210380554,0.012659462168812752,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,18,slot_03__fox__r02__c082,Red-coated woodland-hunter displays warm russet fur beneath a pale throat beside a rocky meadow.,fox,3,bear,False,0.19741065800189972,-0.0009222105727531016,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,19,slot_03__bear__r01__c002,Thick cinnamon-colored hair across the torso distinguishes long-clawed wilderness-resident near a shaded woodland edge.,bear,2,deer,False,0.15247084200382233,-0.08362773060798645,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,20,slot_03__wolf__r04__c242,Broad-pawed northern pack tracker displays a layered gray coat with pale guard hairs beside scattered autumn leaves.,wolf,5,wolf,True,0.03349699825048447,0.12180928885936737,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,21,slot_03__rabbit__r02__c082,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail.",rabbit,6,rabbit,True,-0.015925636515021324,-0.07914236187934875,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,22,slot_03__deer__r01__c003,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,deer,2,deer,True,0.24937321245670319,0.016542887315154076,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,23,slot_03__horse__r01__c004,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,horse,6,rabbit,False,-0.02672501467168331,-0.07767107337713242,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,24,slot_04__cat__r02__c082,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",cat,0,cat,True,-0.03493310883641243,-0.06320030242204666,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,25,slot_04__dog__r01__c002,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",dog,5,wolf,False,-0.041129838675260544,0.040456850081682205,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,26,slot_04__fox__r01__c002,"Narrow-muzzled dusk-prowler becomes recognizable through warm russet fur beneath a pale throat, while the setting supports the behavior.",fox,6,rabbit,False,-0.00903096329420805,0.007435462903231382,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,27,slot_04__bear__r01__c001,"Round-eared timberland-giant carries a heavy black coat covering broad shoulders across a narrow riverside path; meanwhile, the viewpoint remains level.",bear,3,bear,True,0.07011450827121735,-0.04770718514919281,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,28,slot_04__wolf__r01__c001,"Against an open grassy clearing, dense silver-brown fur suited to winter defines long-legged forest tracker; ground contact stays clear.",wolf,5,wolf,True,0.16119259595870972,0.034835416823625565,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,29,slot_04__rabbit__r04__c245,"Beside a shaded woodland edge, small hopping burrow forager reveals smooth tan hair above a pale belly; the setting supports the behavior.",rabbit,6,rabbit,True,0.05760197341442108,-0.13090433180332184,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,30,slot_04__deer__r01__c001,"Within a misty hillside, slender-legged forest grazer demonstrates coarse gray winter hair above a pale rump, where its full body stays visible.",deer,5,wolf,False,0.08842243999242783,-0.03274764120578766,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,31,slot_04__horse__r03__c161,"Warm bay coloring above dark lower legs distinguishes single-hoofed riding companion near a patch of dense brush, where soft light preserves surface detail.",horse,6,rabbit,False,0.03868233412504196,-0.10847042500972748,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,32,slot_05__cat__r01__c001,"Short gray hair patterned by faint bands distinguishes retractable-clawed climber near a patch of dense brush, where the setting supports the behavior.",cat,5,wolf,False,0.02455076575279236,-0.021783091127872467,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,33,slot_05__dog__r01__c002,"White spotted hair across a sturdy back distinguishes broad-pawed gate-watcher near a pale winter field, where the background preserves its outline.",dog,7,dog,True,-0.06535632908344269,-0.009480251930654049,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,34,slot_05__fox__r02__c083,"A clear view shows bushy-tailed den-visitor with dense copper hair blending into autumn leaves, as the moment appears unstaged.",fox,2,deer,False,0.11885973811149597,0.0035445108078420162,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,35,slot_05__bear__r01__c001,"A clear view shows thick-furred cave-sleeper with thick cinnamon-colored hair across the torso, as surrounding plants provide scale.",bear,3,bear,True,0.11390460282564163,-0.05490981787443161,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,36,slot_05__wolf__r02__c082,"Deep-chested roaming predator carries a layered gray coat with pale guard hairs across a rocky meadow; meanwhile, the head and torso remain visible.",wolf,5,wolf,True,-0.01863214746117592,-0.01985347457230091,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,37,slot_05__rabbit__r04__c243,"Long-eared grassland nibbler becomes recognizable through a warm chestnut coat blending into meadow soil, while ground contact stays clear.",rabbit,6,rabbit,True,0.0848086029291153,-0.12567032873630524,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,38,slot_05__deer__r04__c244,"Antlered split-hoofed woodland browser becomes recognizable through coarse gray winter hair above a pale rump, while surrounding plants provide scale.",deer,2,deer,True,0.23902778327465057,0.013469542376697063,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,39,slot_05__horse__r01__c002,"Tall long-faced grazer carries a pale golden coat beside a flowing cream mane across a sunlit garden path; meanwhile, the viewpoint remains level.",horse,6,rabbit,False,0.014648189768195152,-0.1421363204717636,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,40,slot_06__cat__r01__c002,A striped household mouser reveals pointed ears above bright slit-shaped eyes.,cat,0,cat,True,-0.09474599361419678,-0.02691011317074299,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,41,slot_06__dog__r01__c002,A wet dark nose beneath gently folded ears marks a playful backyard digger.,dog,7,dog,True,-0.12340386211872101,-0.007934764958918095,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,42,slot_06__fox__r15__c1123,A sharp-eared orange hunter shows white cheeks and a long narrow snout.,fox,6,rabbit,False,-0.03549471125006676,0.0467841811478138,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,43,slot_06__bear__r04__c242,A round-eared forest giant has a wide pale muzzle beneath round listening ears.,bear,3,bear,True,0.08758259564638138,0.020609833300113678,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,44,slot_06__wolf__r01__c002,A social mountain predator has upright triangular ears above an elongated muzzle.,wolf,3,bear,False,-0.0420379638671875,0.09681951999664307,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,45,slot_06__rabbit__r01__c003,A long-eared ground forager has broad listening ears framing a compact face.,rabbit,6,rabbit,True,-0.009056532755494118,0.019226402044296265,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,46,slot_06__deer__r01__c005,Branching antlers rising over alert dark eyes defines a white-tailed meadow grazer.,deer,2,deer,True,0.11510282754898071,0.051487091928720474,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,47,slot_06__horse__r01__c002,A long face beneath mobile upright ears identifies a swift-maned field traveler.,horse,4,horse,True,-0.11256223917007446,0.009517183527350426,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,48,slot_07__cat__r01__c001,A whiskered lap companion shows fine cheek whiskers below independently turning ears.,cat,0,cat,True,-0.17721734941005707,0.03237645700573921,0.06282733380794525,0.04645746201276779
fixed_suffix,pca,not_applicable,49,slot_07__dog__r01__c001,A long scenting muzzle beneath lifted ears identifies a leash-wearing companion.,dog,7,dog,True,-0.1297357827425003,0.08491889387369156,0.06282733380794525,0.04645746201276779
