condition,record_type,original_description,embedding_prompt,token_ids,decoded_tokens,selected_token_id,selected_token,selected_token_position,token_count_with_special_tokens,model_max_length,truncation_occurred
fixed_suffix,description,"Beside a misty hillside, pointed-eared lap-companion reveals curved retractable claws hidden above soft toe pads; nearby tracks indicate scale.","Beside a misty hillside, pointed-eared lap-companion reveals curved retractable claws hidden above soft toe pads; nearby tracks indicate scale. This sentence describes the concept","[49406, 13519, 320, 18799, 37194, 267, 20703, 268, 9127, 8639, 268, 14963, 6621, 25789, 32735, 2175, 29161, 7029, 4348, 3773, 11344, 17353, 282, 13314, 7579, 26679, 5879, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""a</w>"", ""misty</w>"", ""hillside</w>"", "",</w>"", ""pointed</w>"", ""-</w>"", ""eared</w>"", ""lap</w>"", ""-</w>"", ""companion</w>"", ""reveals</w>"", ""curved</w>"", ""retrac"", ""table</w>"", ""claws</w>"", ""hidden</w>"", ""above</w>"", ""soft</w>"", ""toe</w>"", ""pads</w>"", "";</w>"", ""nearby</w>"", ""tracks</w>"", ""indicate</w>"", ""scale</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,32,34,77,False
fixed_suffix,description,"Collar-wearing yard-guardian carries a wagging tail extending from strong hindquarters across a patch of dense brush; meanwhile, the viewpoint remains level.","Collar-wearing yard-guardian carries a wagging tail extending from strong hindquarters across a patch of dense brush; meanwhile, the viewpoint remains level. This sentence describes the concept","[49406, 13497, 268, 3309, 4313, 268, 9498, 17982, 320, 5764, 3905, 4132, 25652, 633, 2389, 34460, 10146, 2500, 320, 8721, 539, 19353, 8594, 282, 9650, 267, 518, 41604, 6807, 2931, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""collar</w>"", ""-</w>"", ""wearing</w>"", ""yard</w>"", ""-</w>"", ""guardian</w>"", ""carries</w>"", ""a</w>"", ""wag"", ""ging</w>"", ""tail</w>"", ""extending</w>"", ""from</w>"", ""strong</w>"", ""hind"", ""quarters</w>"", ""across</w>"", ""a</w>"", ""patch</w>"", ""of</w>"", ""dense</w>"", ""brush</w>"", "";</w>"", ""meanwhile</w>"", "",</w>"", ""the</w>"", ""viewpoint</w>"", ""remains</w>"", ""level</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,35,37,77,False
fixed_suffix,description,"Narrow-muzzled dusk-prowler carries small black feet beneath narrow lower legs across a pale winter field; meanwhile, soft light preserves surface detail.","Narrow-muzzled dusk-prowler carries small black feet beneath narrow lower legs across a pale winter field; meanwhile, soft light preserves surface detail. This sentence describes the concept","[49406, 16652, 268, 670, 39075, 19708, 268, 38737, 1803, 17982, 2442, 1449, 4804, 16850, 16652, 4909, 7072, 2500, 320, 12518, 2541, 1570, 282, 9650, 267, 3773, 1395, 44881, 7744, 7657, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""narrow</w>"", ""-</w>"", ""mu"", ""zzled</w>"", ""dusk</w>"", ""-</w>"", ""prow"", ""ler</w>"", ""carries</w>"", ""small</w>"", ""black</w>"", ""feet</w>"", ""beneath</w>"", ""narrow</w>"", ""lower</w>"", ""legs</w>"", ""across</w>"", ""a</w>"", ""pale</w>"", ""winter</w>"", ""field</w>"", "";</w>"", ""meanwhile</w>"", "",</w>"", ""soft</w>"", ""light</w>"", ""preserves</w>"", ""surface</w>"", ""detail</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,35,37,77,False
fixed_suffix,description,"Within a shaded woodland edge, thick-furred cave-sleeper demonstrates thick muscular legs supporting deliberate steps, where the setting supports the behavior.","Within a shaded woodland edge, thick-furred cave-sleeper demonstrates thick muscular legs supporting deliberate steps, where the setting supports the behavior. This sentence describes the concept","[49406, 4154, 320, 43506, 17447, 5461, 267, 11006, 268, 2395, 736, 9654, 268, 28709, 24806, 11006, 30606, 7072, 3976, 38271, 5408, 267, 1234, 518, 5264, 8336, 518, 10461, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""within</w>"", ""a</w>"", ""shaded</w>"", ""woodland</w>"", ""edge</w>"", "",</w>"", ""thick</w>"", ""-</w>"", ""fur"", ""red</w>"", ""cave</w>"", ""-</w>"", ""sleeper</w>"", ""demonstrates</w>"", ""thick</w>"", ""muscular</w>"", ""legs</w>"", ""supporting</w>"", ""deliberate</w>"", ""steps</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""setting</w>"", ""supports</w>"", ""the</w>"", ""behavior</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Against scattered autumn leaves, curved retractable claws hidden above soft toe pads defines striped hearthside-prowler; the pose shows balanced proportions.","Against scattered autumn leaves, curved retractable claws hidden above soft toe pads defines striped hearthside-prowler; the pose shows balanced proportions. This sentence describes the concept","[49406, 1601, 22090, 6110, 5579, 267, 25789, 32735, 2175, 29161, 7029, 4348, 3773, 11344, 17353, 28218, 22192, 31563, 1145, 268, 38737, 1803, 282, 518, 4230, 2665, 15273, 39391, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""against</w>"", ""scattered</w>"", ""autumn</w>"", ""leaves</w>"", "",</w>"", ""curved</w>"", ""retrac"", ""table</w>"", ""claws</w>"", ""hidden</w>"", ""above</w>"", ""soft</w>"", ""toe</w>"", ""pads</w>"", ""defines</w>"", ""striped</w>"", ""hearth"", ""side</w>"", ""-</w>"", ""prow"", ""ler</w>"", "";</w>"", ""the</w>"", ""pose</w>"", ""shows</w>"", ""balanced</w>"", ""proportions</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Within a rocky meadow, floppy-eared home-guardian demonstrates a wagging tail extending from strong hindquarters, where nearby tracks indicate scale.","Within a rocky meadow, floppy-eared home-guardian demonstrates a wagging tail extending from strong hindquarters, where nearby tracks indicate scale. This sentence describes the concept","[49406, 4154, 320, 9648, 17195, 267, 38267, 268, 9127, 1137, 268, 9498, 24806, 320, 5764, 3905, 4132, 25652, 633, 2389, 34460, 10146, 267, 1234, 13314, 7579, 26679, 5879, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""within</w>"", ""a</w>"", ""rocky</w>"", ""meadow</w>"", "",</w>"", ""floppy</w>"", ""-</w>"", ""eared</w>"", ""home</w>"", ""-</w>"", ""guardian</w>"", ""demonstrates</w>"", ""a</w>"", ""wag"", ""ging</w>"", ""tail</w>"", ""extending</w>"", ""from</w>"", ""strong</w>"", ""hind"", ""quarters</w>"", "",</w>"", ""where</w>"", ""nearby</w>"", ""tracks</w>"", ""indicate</w>"", ""scale</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Sharp-eared field-stalker becomes recognizable through slender springing limbs suited to sudden pounces, while the background preserves its outline.","Sharp-eared field-stalker becomes recognizable through slender springing limbs suited to sudden pounces, while the background preserves its outline. This sentence describes the concept","[49406, 8157, 268, 9127, 1570, 268, 26777, 6766, 47240, 1417, 40331, 1536, 4066, 34886, 25919, 531, 15433, 79, 30299, 267, 1519, 518, 5994, 44881, 902, 26894, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""sharp</w>"", ""-</w>"", ""eared</w>"", ""field</w>"", ""-</w>"", ""stalker</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""slender</w>"", ""spr"", ""inging</w>"", ""limbs</w>"", ""suited</w>"", ""to</w>"", ""sudden</w>"", ""p"", ""ounces</w>"", "",</w>"", ""while</w>"", ""the</w>"", ""background</w>"", ""preserves</w>"", ""its</w>"", ""outline</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Massive front feet planted across rough ground distinguishes powerful berry-gatherer near a shallow stream bank, where the pose shows balanced proportions.","Massive front feet planted across rough ground distinguishes powerful berry-gatherer near a shallow stream bank, where the pose shows balanced proportions. This sentence describes the concept","[49406, 4818, 2184, 4804, 14286, 2500, 8511, 2461, 15053, 2502, 4875, 3488, 268, 1275, 599, 3407, 2252, 320, 23730, 3322, 2723, 267, 1234, 518, 4230, 2665, 15273, 39391, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""massive</w>"", ""front</w>"", ""feet</w>"", ""planted</w>"", ""across</w>"", ""rough</w>"", ""ground</w>"", ""distingui"", ""shes</w>"", ""powerful</w>"", ""berry</w>"", ""-</w>"", ""ga"", ""the"", ""rer</w>"", ""near</w>"", ""a</w>"", ""shallow</w>"", ""stream</w>"", ""bank</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""pose</w>"", ""shows</w>"", ""balanced</w>"", ""proportions</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,A striped household mouser carries a compact low torso with a flexible spine.,A striped household mouser carries a compact low torso with a flexible spine. This sentence describes the concept,"[49406, 320, 22192, 12412, 24837, 528, 17982, 320, 13690, 1042, 937, 706, 593, 320, 14502, 19646, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""striped</w>"", ""household</w>"", ""mous"", ""er</w>"", ""carries</w>"", ""a</w>"", ""compact</w>"", ""low</w>"", ""tor"", ""so</w>"", ""with</w>"", ""a</w>"", ""flexible</w>"", ""spine</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A tail-wagging family companion carries strong shoulders above an athletic household silhouette.,A tail-wagging family companion carries strong shoulders above an athletic household silhouette. This sentence describes the concept,"[49406, 320, 4132, 268, 5764, 3905, 1315, 14963, 17982, 2389, 18738, 4348, 550, 9028, 12412, 26149, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""tail</w>"", ""-</w>"", ""wag"", ""ging</w>"", ""family</w>"", ""companion</w>"", ""carries</w>"", ""strong</w>"", ""shoulders</w>"", ""above</w>"", ""an</w>"", ""athletic</w>"", ""household</w>"", ""silhouette</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A light elongated frame beneath a full tail marks a russet snowline hunter.,A light elongated frame beneath a full tail marks a russet snowline hunter. This sentence describes the concept,"[49406, 320, 1395, 44363, 943, 6481, 16850, 320, 1476, 4132, 5466, 320, 35811, 1167, 3880, 1148, 6099, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""light</w>"", ""elong"", ""ated</w>"", ""frame</w>"", ""beneath</w>"", ""a</w>"", ""full</w>"", ""tail</w>"", ""marks</w>"", ""a</w>"", ""rus"", ""set</w>"", ""snow"", ""line</w>"", ""hunter</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A broad-pawed wilderness forager has a towering woodland silhouette built for strength.,A broad-pawed wilderness forager has a towering woodland silhouette built for strength. This sentence describes the concept,"[49406, 320, 12623, 268, 765, 3478, 16506, 645, 10443, 791, 320, 39444, 17447, 26149, 3874, 556, 5959, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""broad</w>"", ""-</w>"", ""pa"", ""wed</w>"", ""wilderness</w>"", ""for"", ""ager</w>"", ""has</w>"", ""a</w>"", ""towering</w>"", ""woodland</w>"", ""silhouette</w>"", ""built</w>"", ""for</w>"", ""strength</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A lightweight household frame and narrow shoulders identifies a purring house prowler.,A lightweight household frame and narrow shoulders identifies a purring house prowler. This sentence describes the concept,"[49406, 320, 16278, 12412, 6481, 537, 16652, 18738, 35712, 320, 1727, 2540, 1212, 38737, 1803, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""lightweight</w>"", ""household</w>"", ""frame</w>"", ""and</w>"", ""narrow</w>"", ""shoulders</w>"", ""identifies</w>"", ""a</w>"", ""pur"", ""ring</w>"", ""house</w>"", ""prow"", ""ler</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
fixed_suffix,description,A panting ball retriever shows a sturdy medium frame with a broad chest.,A panting ball retriever shows a sturdy medium frame with a broad chest. This sentence describes the concept,"[49406, 320, 1072, 694, 1069, 28394, 2665, 320, 43780, 8675, 6481, 593, 320, 12623, 10563, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""pan"", ""ting</w>"", ""ball</w>"", ""retriever</w>"", ""shows</w>"", ""a</w>"", ""sturdy</w>"", ""medium</w>"", ""frame</w>"", ""with</w>"", ""a</w>"", ""broad</w>"", ""chest</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
fixed_suffix,description,A slender red hunter carries a huge bushy tail with a bright white tip.,A slender red hunter carries a huge bushy tail with a bright white tip. This sentence describes the concept,"[49406, 320, 40331, 736, 6099, 17982, 320, 2699, 609, 9682, 4132, 593, 320, 4852, 1579, 4623, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""slender</w>"", ""red</w>"", ""hunter</w>"", ""carries</w>"", ""a</w>"", ""huge</w>"", ""bu"", ""shy</w>"", ""tail</w>"", ""with</w>"", ""a</w>"", ""bright</w>"", ""white</w>"", ""tip</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A round-eared forest giant shows a massive torso rising over powerful shoulders.,A round-eared forest giant shows a massive torso rising over powerful shoulders. This sentence describes the concept,"[49406, 320, 2522, 268, 9127, 4167, 4687, 2665, 320, 4818, 937, 706, 5448, 962, 4875, 18738, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""round</w>"", ""-</w>"", ""eared</w>"", ""forest</w>"", ""giant</w>"", ""shows</w>"", ""a</w>"", ""massive</w>"", ""tor"", ""so</w>"", ""rising</w>"", ""over</w>"", ""powerful</w>"", ""shoulders</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,"Beside low evening light, striped hearthside-prowler reveals a lightweight household frame and narrow shoulders.","Beside low evening light, striped hearthside-prowler reveals a lightweight household frame and narrow shoulders. This sentence describes the concept","[49406, 13519, 1042, 2285, 1395, 267, 22192, 31563, 1145, 268, 38737, 1803, 6621, 320, 16278, 12412, 6481, 537, 16652, 18738, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""low</w>"", ""evening</w>"", ""light</w>"", "",</w>"", ""striped</w>"", ""hearth"", ""side</w>"", ""-</w>"", ""prow"", ""ler</w>"", ""reveals</w>"", ""a</w>"", ""lightweight</w>"", ""household</w>"", ""frame</w>"", ""and</w>"", ""narrow</w>"", ""shoulders</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,25,27,77,False
fixed_suffix,description,Leash-following walking-partner displays a sturdy medium frame with a broad chest beside a narrow riverside path.,Leash-following walking-partner displays a sturdy medium frame with a broad chest beside a narrow riverside path. This sentence describes the concept,"[49406, 36192, 268, 3473, 3941, 268, 4568, 15648, 320, 43780, 8675, 6481, 593, 320, 12623, 10563, 13519, 320, 16652, 15809, 5035, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""leash</w>"", ""-</w>"", ""following</w>"", ""walking</w>"", ""-</w>"", ""partner</w>"", ""displays</w>"", ""a</w>"", ""sturdy</w>"", ""medium</w>"", ""frame</w>"", ""with</w>"", ""a</w>"", ""broad</w>"", ""chest</w>"", ""beside</w>"", ""a</w>"", ""narrow</w>"", ""riverside</w>"", ""path</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,26,28,77,False
fixed_suffix,description,Orange-chested hedgerow-stalker displays a small woodland silhouette built for quick turns beside soft morning light.,Orange-chested hedgerow-stalker displays a small woodland silhouette built for quick turns beside soft morning light. This sentence describes the concept,"[49406, 4287, 268, 983, 1356, 18271, 1291, 2250, 268, 26777, 15648, 320, 2442, 17447, 26149, 3874, 556, 3712, 3185, 13519, 3773, 1119, 1395, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""orange</w>"", ""-</w>"", ""che"", ""sted</w>"", ""hed"", ""ger"", ""ow</w>"", ""-</w>"", ""stalker</w>"", ""displays</w>"", ""a</w>"", ""small</w>"", ""woodland</w>"", ""silhouette</w>"", ""built</w>"", ""for</w>"", ""quick</w>"", ""turns</w>"", ""beside</w>"", ""soft</w>"", ""morning</w>"", ""light</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,28,30,77,False
fixed_suffix,description,"Beside a quiet fence line, towering honey-seeker reveals a massive torso rising over powerful shoulders.","Beside a quiet fence line, towering honey-seeker reveals a massive torso rising over powerful shoulders. This sentence describes the concept","[49406, 13519, 320, 7557, 12679, 1148, 267, 39444, 6406, 268, 28011, 6621, 320, 4818, 937, 706, 5448, 962, 4875, 18738, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""a</w>"", ""quiet</w>"", ""fence</w>"", ""line</w>"", "",</w>"", ""towering</w>"", ""honey</w>"", ""-</w>"", ""seeker</w>"", ""reveals</w>"", ""a</w>"", ""massive</w>"", ""tor"", ""so</w>"", ""rising</w>"", ""over</w>"", ""powerful</w>"", ""shoulders</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,25,27,77,False
fixed_suffix,description,"Beside a misty hillside, striped hearthside-prowler reveals a rounded chest tapering toward agile hindquarters; its full body stays visible.","Beside a misty hillside, striped hearthside-prowler reveals a rounded chest tapering toward agile hindquarters; its full body stays visible. This sentence describes the concept","[49406, 13519, 320, 18799, 37194, 267, 22192, 31563, 1145, 268, 38737, 1803, 6621, 320, 26973, 10563, 648, 29746, 8508, 16276, 34460, 10146, 282, 902, 1476, 1774, 13311, 8626, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""a</w>"", ""misty</w>"", ""hillside</w>"", "",</w>"", ""striped</w>"", ""hearth"", ""side</w>"", ""-</w>"", ""prow"", ""ler</w>"", ""reveals</w>"", ""a</w>"", ""rounded</w>"", ""chest</w>"", ""ta"", ""pering</w>"", ""toward</w>"", ""agile</w>"", ""hind"", ""quarters</w>"", "";</w>"", ""its</w>"", ""full</w>"", ""body</w>"", ""stays</w>"", ""visible</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Against scattered autumn leaves, a balanced torso built for running beside people defines floppy-eared home-guardian; ground contact stays clear.","Against scattered autumn leaves, a balanced torso built for running beside people defines floppy-eared home-guardian; ground contact stays clear. This sentence describes the concept","[49406, 1601, 22090, 6110, 5579, 267, 320, 15273, 937, 706, 3874, 556, 2761, 13519, 1047, 28218, 38267, 268, 9127, 1137, 268, 9498, 282, 2461, 3523, 13311, 3143, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""against</w>"", ""scattered</w>"", ""autumn</w>"", ""leaves</w>"", "",</w>"", ""a</w>"", ""balanced</w>"", ""tor"", ""so</w>"", ""built</w>"", ""for</w>"", ""running</w>"", ""beside</w>"", ""people</w>"", ""defines</w>"", ""floppy</w>"", ""-</w>"", ""eared</w>"", ""home</w>"", ""-</w>"", ""guardian</w>"", "";</w>"", ""ground</w>"", ""contact</w>"", ""stays</w>"", ""clear</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,32,34,77,False
fixed_suffix,description,"A clear view shows bushy-tailed den-visitor with a small woodland silhouette built for quick turns, as the setting supports the behavior.","A clear view shows bushy-tailed den-visitor with a small woodland silhouette built for quick turns, as the setting supports the behavior. This sentence describes the concept","[49406, 320, 3143, 1093, 2665, 609, 9682, 268, 20626, 1181, 268, 13881, 593, 320, 2442, 17447, 26149, 3874, 556, 3712, 3185, 267, 601, 518, 5264, 8336, 518, 10461, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""clear</w>"", ""view</w>"", ""shows</w>"", ""bu"", ""shy</w>"", ""-</w>"", ""tailed</w>"", ""den</w>"", ""-</w>"", ""visitor</w>"", ""with</w>"", ""a</w>"", ""small</w>"", ""woodland</w>"", ""silhouette</w>"", ""built</w>"", ""for</w>"", ""quick</w>"", ""turns</w>"", "",</w>"", ""as</w>"", ""the</w>"", ""setting</w>"", ""supports</w>"", ""the</w>"", ""behavior</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Long-clawed wilderness-resident carries a massive torso rising over powerful shoulders across a shaded woodland edge; meanwhile, the background preserves its outline.","Long-clawed wilderness-resident carries a massive torso rising over powerful shoulders across a shaded woodland edge; meanwhile, the background preserves its outline. This sentence describes the concept","[49406, 1538, 268, 940, 3478, 16506, 268, 9016, 17982, 320, 4818, 937, 706, 5448, 962, 4875, 18738, 2500, 320, 43506, 17447, 5461, 282, 9650, 267, 518, 5994, 44881, 902, 26894, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""long</w>"", ""-</w>"", ""cla"", ""wed</w>"", ""wilderness</w>"", ""-</w>"", ""resident</w>"", ""carries</w>"", ""a</w>"", ""massive</w>"", ""tor"", ""so</w>"", ""rising</w>"", ""over</w>"", ""powerful</w>"", ""shoulders</w>"", ""across</w>"", ""a</w>"", ""shaded</w>"", ""woodland</w>"", ""edge</w>"", "";</w>"", ""meanwhile</w>"", "",</w>"", ""the</w>"", ""background</w>"", ""preserves</w>"", ""its</w>"", ""outline</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,35,37,77,False
fixed_suffix,description,"Whiskered house-prowler displays a neatly proportioned body suited to tight indoor spaces beside a calm farmyard, while the posture remains natural.","Whiskered house-prowler displays a neatly proportioned body suited to tight indoor spaces beside a calm farmyard, while the posture remains natural. This sentence describes the concept","[49406, 6024, 26690, 1212, 268, 38737, 1803, 15648, 320, 43201, 597, 35016, 9083, 1774, 25919, 531, 9123, 9546, 9006, 13519, 320, 7011, 1578, 1152, 746, 267, 1519, 518, 29681, 6807, 3288, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""whis"", ""kered</w>"", ""house</w>"", ""-</w>"", ""prow"", ""ler</w>"", ""displays</w>"", ""a</w>"", ""neat"", ""ly</w>"", ""propor"", ""tioned</w>"", ""body</w>"", ""suited</w>"", ""to</w>"", ""tight</w>"", ""indoor</w>"", ""spaces</w>"", ""beside</w>"", ""a</w>"", ""calm</w>"", ""far"", ""my"", ""ard</w>"", "",</w>"", ""while</w>"", ""the</w>"", ""posture</w>"", ""remains</w>"", ""natural</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,36,38,77,False
fixed_suffix,description,"A clear view shows wagging household-companion with a solid companion-sized body carried on four even legs, as the head and torso remain visible.","A clear view shows wagging household-companion with a solid companion-sized body carried on four even legs, as the head and torso remain visible. This sentence describes the concept","[49406, 320, 3143, 1093, 2665, 5764, 3905, 12412, 268, 14963, 593, 320, 6148, 14963, 268, 9832, 1774, 12960, 525, 2721, 1427, 7072, 267, 601, 518, 1375, 537, 937, 706, 6415, 8626, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""clear</w>"", ""view</w>"", ""shows</w>"", ""wag"", ""ging</w>"", ""household</w>"", ""-</w>"", ""companion</w>"", ""with</w>"", ""a</w>"", ""solid</w>"", ""companion</w>"", ""-</w>"", ""sized</w>"", ""body</w>"", ""carried</w>"", ""on</w>"", ""four</w>"", ""even</w>"", ""legs</w>"", "",</w>"", ""as</w>"", ""the</w>"", ""head</w>"", ""and</w>"", ""tor"", ""so</w>"", ""remain</w>"", ""visible</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,36,38,77,False
fixed_suffix,description,"Orange-chested hedgerow-stalker becomes recognizable through a graceful ground-hugging body with delicate proportions, while soft light preserves surface detail.","Orange-chested hedgerow-stalker becomes recognizable through a graceful ground-hugging body with delicate proportions, while soft light preserves surface detail. This sentence describes the concept","[49406, 4287, 268, 983, 1356, 18271, 1291, 2250, 268, 26777, 6766, 47240, 1417, 320, 25242, 2461, 268, 27058, 1774, 593, 18768, 39391, 267, 1519, 3773, 1395, 44881, 7744, 7657, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""orange</w>"", ""-</w>"", ""che"", ""sted</w>"", ""hed"", ""ger"", ""ow</w>"", ""-</w>"", ""stalker</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""a</w>"", ""graceful</w>"", ""ground</w>"", ""-</w>"", ""hugging</w>"", ""body</w>"", ""with</w>"", ""delicate</w>"", ""proportions</w>"", "",</w>"", ""while</w>"", ""soft</w>"", ""light</w>"", ""preserves</w>"", ""surface</w>"", ""detail</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
