query_sample_index,query_description_id,query_true_concept,query_description,neighbor_rank,neighbor_sample_index,neighbor_description_id,neighbor_true_concept,neighbor_description,cosine_distance,cosine_similarity,same_true_concept,included_in_k5,included_in_k10,included_in_k20
21,slot_03__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail.",12,46,slot_06__deer__r01__c005,deer,Branching antlers rising over alert dark eyes defines a white-tailed meadow grazer.,0.4567085484825396,0.5432914515174604,False,False,False,True
21,slot_03__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail.",13,354,slot_45__fox__r04__c243,fox,"Within a sunlit garden path, amber-eyed meadow-prowler demonstrates defensive circling around younger den residents, where the background preserves its outline.",0.4578329555460051,0.5421670444539949,False,False,False,True
21,slot_03__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail.",14,341,slot_43__rabbit__r01__c001,rabbit,A clear view shows short-tailed garden browser with nose touching with another long-eared grazer near a misty hillside.,0.4621528492696034,0.5378471507303966,True,False,False,True
21,slot_03__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail.",15,54,slot_07__deer__r01__c004,deer,Large rotating ears above a long narrow face marks a large-eared woodland grazer.,0.4653124591524639,0.5346875408475361,False,False,False,True
21,slot_03__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail.",16,384,slot_49__cat__r02__c081,cat,"Against a sunlit garden path, a sharp warning hiss with flattened ears defines striped hearthside-prowler; the background preserves its outline.",0.4661839755295012,0.5338160244704988,False,False,False,True
21,slot_03__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail.",17,66,slot_09__fox__r01__c002,fox,"Beside a broad dirt trail, bushy-tailed den-visitor reveals white cheek markings beneath alert pointed ears; its full body stays visible.",0.46743987738893167,0.5325601226110683,False,False,False,True
21,slot_03__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail.",18,28,slot_04__wolf__r01__c001,wolf,"Against an open grassy clearing, dense silver-brown fur suited to winter defines long-legged forest tracker; ground contact stays clear.",0.4679538234706322,0.5320461765293678,False,False,False,True
21,slot_03__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail.",19,39,slot_05__horse__r01__c002,horse,"Tall long-faced grazer carries a pale golden coat beside a flowing cream mane across a sunlit garden path; meanwhile, the viewpoint remains level.",0.46824105852159603,0.531758941478404,False,False,False,True
21,slot_03__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, long-eared meadow grazer reveals velvety gray fur around a bright white tail.",20,277,slot_35__rabbit__r02__c082,rabbit,"Beside a sunlit garden path, compact meadow forager reveals a grassy meadow dotted with hidden burrow openings; soft light preserves surface detail.",0.46938420594233665,0.5306157940576633,True,False,False,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,1,126,slot_16__deer__r01__c004,deer,An antlered woodland browser shows an athletic herd grazer with a deep chest.,0.3012299913597434,0.6987700086402566,True,True,True,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,2,270,slot_34__deer__r04__c245,deer,"Brown woodland browser with branching antlers becomes recognizable through a forest edge filled with tender browse, while the head and torso remain visible.",0.3070261513800424,0.6929738486199576,True,True,True,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,3,382,slot_48__deer__r04__c245,deer,Antlered split-hoofed woodland browser displays large ears turning toward a broken twig beside soft morning light.,0.32716838683868565,0.6728316131613143,True,True,True,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,4,334,slot_42__deer__r01__c002,deer,An alert brown woodland browser carries an antler display toward a competing male.,0.3370413314997298,0.6629586685002702,True,True,True,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,5,6,slot_01__deer__r07__c483,deer,An antlered browser shows a spotted chestnut coat blending with leaf litter.,0.34015470317733465,0.6598452968226654,True,True,True,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,6,78,slot_10__deer__r01__c002,deer,"Antlered woodland browser carries a pale throat below a fine-boned woodland face across a calm farmyard; meanwhile, the viewpoint remains level.",0.3546681113060628,0.6453318886939372,True,False,True,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,7,70,slot_09__deer__r01__c001,deer,"Split-hoofed trail visitor displays branching antlers rising over alert dark eyes beside a shaded woodland edge, while soft light preserves surface detail.",0.3577153206407937,0.6422846793592063,True,False,True,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,8,246,slot_31__deer__r01__c003,deer,A branch-antlered forest browser carries a forest edge filled with tender browse.,0.3705016324117778,0.6294983675882222,True,False,True,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,9,38,slot_05__deer__r04__c244,deer,"Antlered split-hoofed woodland browser becomes recognizable through coarse gray winter hair above a pale rump, while surrounding plants provide scale.",0.37166392242555935,0.6283360775744407,True,False,True,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,10,342,slot_43__deer__r02__c081,deer,"Against a patch of dense brush, an antler display toward a competing male defines branch-antlered woodland traveler.",0.37634957381031653,0.6236504261896835,True,False,True,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,11,302,slot_38__deer__r04__c243,deer,Brown woodland browser with branching antlers displays a sudden retreat from boots on the trail beside soft morning light.,0.3795320401487198,0.6204679598512802,True,False,False,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,12,222,slot_28__deer__r04__c243,deer,Stripping soft bark during a sparse winter distinguishes brown woodland browser with branching antlers near a rocky meadow.,0.39398548378307685,0.6060145162169231,True,False,False,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,13,14,slot_02__deer__r02__c081,deer,A branch-antlered visitor shows a smooth reddish-brown summer coat.,0.39491755187162847,0.6050824481283715,True,False,False,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,14,46,slot_06__deer__r01__c005,deer,Branching antlers rising over alert dark eyes defines a white-tailed meadow grazer.,0.4017388008109446,0.5982611991890554,True,False,False,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,15,182,slot_23__deer__r01__c002,deer,"Against a rocky meadow, a sudden white-tail retreat into dense cover defines branch-antlered woodland traveler.",0.41535612441913927,0.5846438755808607,True,False,False,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,16,102,slot_13__deer__r01__c002,deer,"Beside a broad dirt trail, branch-antlered woodland traveler reveals long delicate forelegs built for quiet stepping.",0.4440281672075239,0.5559718327924761,True,False,False,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,17,230,slot_29__deer__r01__c004,deer,"A clear view shows branch-antlered woodland traveler with stripping soft bark during a sparse winter, as surrounding plants provide scale.",0.4443263810126702,0.5556736189873298,True,False,False,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,18,94,slot_12__deer__r02__c081,deer,A branch-antlered visitor reveals slender legs ending in dark split hooves.,0.4461217201828047,0.5538782798171953,True,False,False,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,19,278,slot_35__deer__r03__c163,deer,"An autumn ridge beneath scattered oak trees distinguishes long-legged herd grazer near a shaded woodland edge, where the posture remains natural.",0.4483116574333753,0.5516883425666247,True,False,False,True
22,slot_03__deer__r01__c003,deer,Antlered woodland browser displays dark brown hair along a lighter throat patch beside a shaded woodland edge.,20,326,slot_41__deer__r02__c082,deer,A forest herd grazer reveals an antler display toward a competing male.,0.4509734514347451,0.5490265485652549,True,False,False,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,1,15,slot_02__horse__r01__c002,horse,Smooth black hair with a white facial blaze defines a bridled stable companion.,0.40807049762174197,0.591929502378258,True,True,True,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,2,351,slot_44__horse__r01__c001,horse,"Broad-chested stable resident displays mutual neck grooming with a familiar partner beside a quiet fence line, while the viewpoint remains level.",0.42178797513306177,0.5782120248669382,True,True,True,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,3,30,slot_04__deer__r01__c001,deer,"Within a misty hillside, slender-legged forest grazer demonstrates coarse gray winter hair above a pale rump, where its full body stays visible.",0.4871016992128614,0.5128983007871386,False,True,True,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,4,199,slot_25__horse__r01__c002,horse,"Tall long-faced grazer displays a flowing canter with mane and tail lifted beside a patch of dense brush, while soft light preserves surface detail.",0.5121722663125731,0.48782773368742693,True,True,True,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,5,319,slot_40__horse__r02__c082,horse,"Calm acceptance of a saddle and bridle distinguishes broad-chested stable resident near a shallow stream bank, where the pose shows balanced proportions.",0.5166573327997761,0.4833426672002239,True,True,True,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,6,71,slot_09__horse__r01__c001,horse,"A clear view shows saddle-trained trail companion with large dark eyes beside a broad soft muzzle, as surrounding plants provide scale.",0.5212015481962458,0.47879845180375424,True,False,True,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,7,311,slot_39__horse__r01__c002,horse,"Patient standing beside a grooming brush distinguishes muscular farmyard traveler near a shaded woodland edge, where the setting supports the behavior.",0.5376750402734636,0.4623249597265364,True,False,True,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,8,110,slot_14__deer__r01__c001,deer,"A clear view shows slender-legged forest grazer with a raised white tail above springing hind legs, as surrounding plants provide scale.",0.5393413637298086,0.46065863627019144,False,False,True,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,9,33,slot_05__dog__r01__c002,dog,"White spotted hair across a sturdy back distinguishes broad-pawed gate-watcher near a pale winter field, where the background preserves its outline.",0.5447634506992829,0.4552365493007171,False,False,True,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,10,32,slot_05__cat__r01__c001,cat,"Short gray hair patterned by faint bands distinguishes retractable-clawed climber near a patch of dense brush, where the setting supports the behavior.",0.5477787134896154,0.4522212865103846,False,False,True,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,11,35,slot_05__bear__r01__c001,bear,"A clear view shows thick-furred cave-sleeper with thick cinnamon-colored hair across the torso, as surrounding plants provide scale.",0.5482207367862879,0.4517792632137121,False,False,False,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,12,111,slot_14__horse__r01__c003,horse,"Single-hoofed riding companion displays long lower legs ending in single hard hooves beside a patch of dense brush, while the viewpoint remains level.",0.559004937875447,0.440995062124553,True,False,False,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,13,141,slot_18__rabbit__r01__c001,rabbit,White-tailed garden visitor carries a compact rounded body held close to the ground across a patch of dense brush.,0.563845458145624,0.43615454185437597,False,False,False,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,14,70,slot_09__deer__r01__c001,deer,"Split-hoofed trail visitor displays branching antlers rising over alert dark eyes beside a shaded woodland edge, while soft light preserves surface detail.",0.5647613597155103,0.43523864028448966,False,False,False,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,15,74,slot_10__fox__r01__c002,fox,"Red-coated woodland-hunter displays fine whiskers surrounding a compact black nose beside a shaded woodland edge, while the posture remains natural.",0.5740905965883282,0.4259094034116718,False,False,False,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,16,191,slot_24__horse__r01__c001,horse,"Broad-chested stable resident carries an extended gallop across open pasture across a narrow riverside path; meanwhile, the posture remains natural.",0.5751273422866402,0.4248726577133598,True,False,False,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,17,54,slot_07__deer__r01__c004,deer,Large rotating ears above a long narrow face marks a large-eared woodland grazer.,0.5846081290655778,0.4153918709344222,False,False,False,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,18,36,slot_05__wolf__r02__c082,wolf,"Deep-chested roaming predator carries a layered gray coat with pale guard hairs across a rocky meadow; meanwhile, the head and torso remain visible.",0.5847054502820357,0.4152945497179643,False,False,False,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,19,147,slot_19__bear__r03__c162,bear,"Long-clawed wilderness-resident carries a massive torso rising over powerful shoulders across a shaded woodland edge; meanwhile, the background preserves its outline.",0.5863103907027564,0.41368960929724363,False,False,False,True
23,slot_03__horse__r01__c004,horse,Broad-chested stable resident displays smooth black hair with a white facial blaze beside a patch of dense brush.,20,75,slot_10__bear__r09__c649,bear,"While facing the open trail, powerful berry-gatherer becomes recognizable through a sensitive dark nose beyond a heavy face, while the background preserves its outline.",0.588934134575312,0.41106586542468804,False,False,False,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",1,216,slot_28__cat__r01__c001,cat,A clear view shows purring room-explorer with a warm patch before curling tightly near a rocky meadow.,0.45198733823472803,0.548012661765272,True,True,True,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",2,105,slot_14__dog__r01__c001,dog,"Collar-wearing yard-guardian carries a wagging tail extending from strong hindquarters across a patch of dense brush; meanwhile, the viewpoint remains level.",0.4733840381177352,0.5266159618822648,False,True,True,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",3,56,slot_08__cat__r01__c001,cat,"Against low evening light, pointed ears above bright slit-shaped eyes defines purring room-explorer.",0.4778602878036776,0.5221397121963224,True,True,True,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",4,186,slot_24__fox__r06__c404,fox,"Beside a pale winter field, amber-eyed meadow-prowler reveals woodland cover using a low cautious trot; the viewpoint remains level.",0.4877766385786074,0.5122233614213926,False,True,True,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",5,386,slot_49__fox__r04__c241,fox,"Against a calm farmyard, short warning barks from dense cover defines amber-eyed meadow-prowler; the posture remains natural.",0.48853140525271055,0.5114685947472895,False,True,True,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",6,376,slot_48__cat__r01__c001,cat,"Against an open grassy clearing, a steady vibration during relaxed contact defines purring room-explorer.",0.5033296188900405,0.49667038110995954,True,False,True,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",7,296,slot_38__cat__r01__c001,cat,"Beside soft morning light, purring room-explorer reveals an offered hand before rubbing its cheek.",0.5085872148393338,0.4914127851606662,True,False,True,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",8,16,slot_03__cat__r05__c322,cat,"Within a misty hillside, purring room-explorer demonstrates a smooth black coat reflecting window light.",0.5092978365427406,0.49070216345725937,True,False,True,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",9,152,slot_20__cat__r01__c002,cat,"Whiskered house-prowler displays a neatly proportioned body suited to tight indoor spaces beside a calm farmyard, while the posture remains natural.",0.5148806342003627,0.4851193657996373,True,False,True,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",10,272,slot_35__cat__r01__c002,cat,"Beside a misty hillside, padded-paw windowsill-watcher reveals a dim hallway containing scattered household shadows; nearby tracks indicate scale.",0.5272690877555435,0.4727309122444565,True,False,True,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",11,218,slot_28__fox__r04__c247,fox,Faint ground sounds with tilted ears distinguishes narrow-muzzled dusk-prowler near a rocky meadow.,0.5316177317033279,0.46838226829667207,False,False,False,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",12,59,slot_08__bear__r04__c244,bear,A massive head narrowing toward a prominent nose distinguishes long-clawed wilderness-resident near a misty hillside.,0.5331871469071011,0.4668128530928989,False,False,False,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",13,273,slot_35__dog__r01__c002,dog,"Broad-pawed gate-watcher carries an open field suited to running and retrieval across a patch of dense brush; meanwhile, the viewpoint remains level.",0.5377893834939238,0.4622106165060762,False,False,False,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",14,78,slot_10__deer__r01__c002,deer,"Antlered woodland browser carries a pale throat below a fine-boned woodland face across a calm farmyard; meanwhile, the viewpoint remains level.",0.5383910358182437,0.46160896418175634,False,False,False,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",15,104,slot_14__cat__r01__c001,cat,"Beside a misty hillside, pointed-eared lap-companion reveals curved retractable claws hidden above soft toe pads; nearby tracks indicate scale.",0.5392772146864032,0.4607227853135968,True,False,False,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",16,288,slot_37__cat__r01__c001,cat,A whiskered lap companion has nearby footsteps before following between rooms.,0.5435469253098841,0.45645307469011587,True,False,False,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",17,388,slot_49__wolf__r01__c003,wolf,"Social mountain hunter carries a long resonant howl answered across the valley across a shaded woodland edge; meanwhile, soft light preserves surface detail.",0.5452052084967043,0.4547947915032957,False,False,False,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",18,336,slot_43__cat__r01__c002,cat,"Beside soft morning light, curled-tail home-companion reveals silent stalking of a tiny moving insect.",0.5579184194641325,0.44208158053586755,True,False,False,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",19,221,slot_28__rabbit__r01__c001,rabbit,Steady nibbling of clover beside the burrow distinguishes white-tailed garden visitor near a calm farmyard.,0.5595887201936984,0.44041127980630157,False,False,False,True
24,slot_04__cat__r02__c082,cat,"Beside a calm farmyard, purring room-explorer reveals dense velvet-like fur across the back; the viewpoint remains level.",20,271,slot_34__horse__r04__c245,horse,"Beside a calm farmyard, tall saddle-trained riding companion reveals a quiet barn aisle lined with hay; the moment appears unstaged.",0.5657148753919558,0.43428512460804425,False,False,False,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",1,17,slot_03__dog__r02__c082,dog,"Within a patch of dense brush, wagging household-companion demonstrates a shaggy gray coat around the shoulders.",0.35732276519568273,0.6426772348043173,True,True,True,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",2,4,slot_01__wolf__r01__c002,wolf,A layered gray coat with pale guard hairs defines a sharp-eared snow tracker.,0.4371359614193817,0.5628640385806183,False,True,True,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",3,200,slot_26__cat__r02__c082,cat,Moving string with focused paw taps identifies an upright-tailed lap companion.,0.4548754248976936,0.5451245751023064,False,True,True,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",4,193,slot_25__dog__r01__c003,dog,"A clear view shows floppy-eared home-guardian with a footpath while pulling lightly against a leash, as ground contact stays clear.",0.458886876960263,0.541113123039737,True,True,True,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",5,71,slot_09__horse__r01__c001,horse,"A clear view shows saddle-trained trail companion with large dark eyes beside a broad soft muzzle, as surrounding plants provide scale.",0.46865666992379396,0.531343330076206,False,True,True,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",6,9,slot_02__dog__r01__c001,dog,A floppy-eared home guardian shows white spotted hair across a sturdy back.,0.4701903554336295,0.5298096445663705,True,False,True,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",7,169,slot_22__dog__r01__c002,dog,A footpath while pulling lightly against a leash marks a keen-nosed scent tracker.,0.4710007184569309,0.5289992815430691,True,False,True,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",8,372,slot_47__wolf__r01__c001,wolf,A gray pack hunter carries a deep warning growl beneath raised neck fur.,0.4735474652652467,0.5264525347347533,False,False,True,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",9,68,slot_09__wolf__r02__c081,wolf,"A clear view shows sharp-eared snow traveler with a dark nose beyond a pale tapered muzzle, as the setting supports the behavior.",0.4750483975537826,0.5249516024462174,False,False,True,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",10,85,slot_11__rabbit__r01__c002,rabbit,A hind-legged field nibbler shows oversized hind feet behind small front paws.,0.4846510632265739,0.5153489367734261,False,False,True,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",11,89,slot_12__dog__r02__c082,dog,A broad-pawed walking partner carries straight forelegs supporting a ready stance.,0.49023701811289144,0.5097629818871086,True,False,False,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",12,41,slot_06__dog__r01__c002,dog,A wet dark nose beneath gently folded ears marks a playful backyard digger.,0.4919969031620528,0.5080030968379472,True,False,False,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",13,48,slot_07__cat__r01__c001,cat,A whiskered lap companion shows fine cheek whiskers below independently turning ears.,0.49579701978408885,0.5042029802159111,False,False,False,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",14,7,slot_01__horse__r01__c002,horse,A saddle-trained trail companion shows a glossy chestnut coat beneath a dark mane.,0.4959815936291314,0.5040184063708686,False,False,False,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",15,87,slot_11__horse__r01__c002,horse,A saddle-trained trail companion reveals long lower legs ending in single hard hooves.,0.4962161532094037,0.5037838467905963,False,False,False,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",16,84,slot_11__wolf__r04__c242,wolf,A bushy-tailed pack tracker shows dark padded feet supporting a steady trot.,0.49794487836909807,0.5020551216309019,False,False,False,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",17,20,slot_03__wolf__r04__c242,wolf,Broad-pawed northern pack tracker displays a layered gray coat with pale guard hairs beside scattered autumn leaves.,0.4984818008812669,0.5015181991187331,False,False,False,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",18,209,slot_27__dog__r01__c001,dog,New surroundings through persistent sniffing defines a leash-wearing companion.,0.4985356816057259,0.5014643183942741,True,False,False,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",19,30,slot_04__deer__r01__c001,deer,"Within a misty hillside, slender-legged forest grazer demonstrates coarse gray winter hair above a pale rump, where its full body stays visible.",0.5002210449830914,0.4997789550169086,False,False,False,True
25,slot_04__dog__r01__c002,dog,"A clear view shows wet-nosed trail-helper with a shaggy gray coat around the shoulders, as ground contact stays clear.",20,280,slot_36__cat__r01__c001,cat,Gentle brushing while remaining loosely curled identifies a soft-pawed indoor hunter.,0.5005057482155455,0.4994942517844545,False,False,False,True
26,slot_04__fox__r01__c002,fox,"Narrow-muzzled dusk-prowler becomes recognizable through warm russet fur beneath a pale throat, while the setting supports the behavior.",1,194,slot_25__fox__r05__c325,fox,"Narrow-muzzled dusk-prowler carries the field with its full tail held level across a shaded woodland edge; meanwhile, the posture remains natural.",0.30921941112955964,0.6907805888704404,True,True,True,True
26,slot_04__fox__r01__c002,fox,"Narrow-muzzled dusk-prowler becomes recognizable through warm russet fur beneath a pale throat, while the setting supports the behavior.",2,106,slot_14__fox__r01__c002,fox,"Narrow-muzzled dusk-prowler carries small black feet beneath narrow lower legs across a pale winter field; meanwhile, soft light preserves surface detail.",0.3191330671848076,0.6808669328151924,True,True,True,True
