representation,sample_index,candidate_id,slot_id,true_concept,predicted_cluster,matched_predicted_concept,facet,length_bin,generation_round,effective_token_length,description
eot,154,slot_20__fox__r07__c484,slot_20,fox,3,rabbit,body_size_shape,long,round_5,31,"Orange-chested hedgerow-stalker becomes recognizable through a graceful ground-hugging body with delicate proportions, while soft light preserves surface detail."
eot,155,slot_20__bear__r02__c082,slot_20,bear,2,bear,body_size_shape,long,round_5,31,"A massive torso rising over powerful shoulders distinguishes round-eared timberland-giant near a shallow stream bank, where nearby tracks indicate scale."
eot,156,slot_20__wolf__r04__c245,slot_20,wolf,4,wolf,body_size_shape,long,round_5,30,"Bushy-tailed mountain pack tracker becomes recognizable through a rangy body built for sustained travel, while the head and torso remain visible."
eot,157,slot_20__rabbit__r04__c248,slot_20,rabbit,3,rabbit,body_size_shape,long,round_5,33,"Long-eared grassland nibbler displays a low oval profile ending in a tiny tail beside a shallow stream bank, while the pose shows balanced proportions."
eot,158,slot_20__deer__r01__c001,slot_20,deer,0,deer,body_size_shape,long,round_5,30,"Within a misty hillside, branch-antlered woodland traveler demonstrates a lean woodland frame with a short tail, where nearby tracks indicate scale."
eot,159,slot_20__horse__r01__c004,slot_20,horse,5,horse,body_size_shape,long,round_5,32,"Against soft morning light, a powerful hindquarter line beneath the saddle area defines flowing-tailed field grazer; the head and torso remain visible."
eot,160,slot_21__cat__r01__c001,slot_21,cat,7,cat,movement,short,round_1,19,A retractable-clawed mouser has the floor before springing onto furniture.
eot,161,slot_21__dog__r02__c082,slot_21,dog,1,dog,movement,short,round_1,17,A footpath while pulling lightly against a leash identifies a collared gate watcher.
eot,162,slot_21__fox__r01__c003,slot_21,fox,2,bear,movement,short,round_1,17,A sharp-eared field stalker has woodland cover using a low cautious trot.
eot,163,slot_21__bear__r02__c081,slot_21,bear,2,bear,movement,short,round_1,19,A heavy-pawed mountain roamer carries a fallen trunk through surprising climbing strength.
eot,164,slot_21__wolf__r05__c321,slot_21,wolf,4,wolf,movement,short,round_1,18,A bushy-tailed pack tracker has silent stepping between closely spaced pines.
eot,165,slot_21__rabbit__r04__c244,slot_21,rabbit,7,cat,movement,short,round_1,17,Small cautious hops followed by complete stillness identifies a velvet-eared browser.
eot,166,slot_21__deer__r01__c002,slot_21,deer,0,deer,movement,short,round_1,19,High bounding leaps across fallen woodland branches marks a large-eared woodland grazer.
eot,167,slot_21__horse__r01__c001,slot_21,horse,5,horse,movement,short,round_1,18,A collected trot around the training ring defines a flowing-tailed field grazer.
eot,168,slot_22__cat__r01__c002,slot_22,cat,7,cat,movement,short,round_2,18,A long-whiskered home companion reveals the room with a low stalking posture.
eot,169,slot_22__dog__r01__c002,slot_22,dog,1,dog,movement,short,round_2,19,A footpath while pulling lightly against a leash marks a keen-nosed scent tracker.
eot,170,slot_22__fox__r02__c081,slot_22,fox,3,rabbit,movement,short,round_2,19,A bushy-tailed den visitor shows snow before diving headfirst toward hidden movement.
eot,171,slot_22__bear__r01__c002,slot_22,bear,2,bear,movement,short,round_2,16,A steep slope despite its bulky frame defines a towering honey seeker.
eot,172,slot_22__wolf__r04__c244,slot_22,wolf,4,wolf,movement,short,round_2,15,A rapid pursuit over broken mountain ground defines a howling snow hunter.
eot,173,slot_22__rabbit__r05__c322,slot_22,rabbit,3,rabbit,movement,short,round_2,19,Rapid bounding toward a nearby burrow entrance marks a long-eared grazer.
eot,174,slot_22__deer__r02__c081,slot_22,deer,0,deer,movement,short,round_2,19,A branch-antlered visitor carries high bounding leaps across fallen woodland branches.
eot,175,slot_22__horse__r01__c002,slot_22,horse,5,horse,movement,short,round_2,16,An extended gallop across open pasture identifies a bridled stable companion.
eot,176,slot_23__cat__r04__c244,slot_23,cat,3,rabbit,movement,medium,round_3,25,A windowsill while its tail corrects balance distinguishes retractable-clawed climber near low evening light.
eot,177,slot_23__dog__r01__c002,slot_23,dog,1,dog,movement,medium,round_3,23,Tongue-out family-companion displays open grass before turning sharply after a ball beside a narrow riverside path.
eot,178,slot_23__fox__r04__c245,slot_23,fox,3,rabbit,movement,medium,round_3,23,"Within a sunlit garden path, russet snowline-hunter demonstrates a meadow through quick elastic bounds."
eot,179,slot_23__bear__r05__c326,slot_23,bear,2,bear,movement,medium,round_3,25,Short-tailed mountain-roamer becomes recognizable through a fallen trunk through surprising climbing strength near a shaded woodland edge.
eot,180,slot_23__wolf__r06__c402,slot_23,wolf,4,wolf,movement,medium,round_3,23,Long-legged snow pack hunter becomes recognizable through silent stepping between closely spaced pines near a misty hillside.
eot,181,slot_23__rabbit__r01__c002,slot_23,rabbit,3,rabbit,movement,medium,round_3,25,Twitch-nosed ground dweller carries small cautious hops followed by complete stillness across a patch of dense brush.
eot,182,slot_23__deer__r01__c002,slot_23,deer,0,deer,movement,medium,round_3,25,"Against a rocky meadow, a sudden white-tail retreat into dense cover defines branch-antlered woodland traveler."
eot,183,slot_23__horse__r04__c244,slot_23,horse,5,horse,movement,medium,round_3,26,"Against a narrow riverside path, a flowing canter with mane and tail lifted defines long-faced bridled trail companion."
eot,184,slot_24__cat__r01__c005,slot_24,cat,6,fox,movement,long,round_4,32,"A clear view shows padded-paw windowsill-watcher with a windowsill while its tail corrects balance, as ground contact stays clear."
eot,185,slot_24__dog__r01__c003,slot_24,dog,1,dog,movement,long,round_4,32,"Leash-following walking-partner carries the yard in an eager bounding gait across a patch of dense brush; meanwhile, the posture remains natural."
eot,186,slot_24__fox__r06__c404,slot_24,fox,6,fox,movement,long,round_4,29,"Beside a pale winter field, amber-eyed meadow-prowler reveals woodland cover using a low cautious trot; the viewpoint remains level."
eot,187,slot_24__bear__r01__c001,slot_24,bear,2,bear,movement,long,round_4,31,"Round-eared timberland-giant displays a steep slope despite its bulky frame beside a quiet fence line, while soft light preserves surface detail."
eot,188,slot_24__wolf__r04__c244,slot_24,wolf,4,wolf,movement,long,round_4,33,"Within a patch of dense brush, pale-muzzled forest pack hunter demonstrates an efficient ground-covering trot through snow, where the setting supports the behavior."
eot,189,slot_24__rabbit__r01__c001,slot_24,rabbit,3,rabbit,movement,long,round_4,28,"Soft-coated burrow dweller becomes recognizable through a sudden zigzag escape across short grass, while the background preserves its outline."
eot,190,slot_24__deer__r01__c004,slot_24,deer,0,deer,movement,long,round_4,28,"Spotted forest youngster displays a sudden white-tail retreat into dense cover beside a shaded woodland edge, while soft light preserves surface detail."
eot,191,slot_24__horse__r01__c001,slot_24,horse,5,horse,movement,long,round_4,29,"Broad-chested stable resident carries an extended gallop across open pasture across a narrow riverside path; meanwhile, the posture remains natural."
eot,192,slot_25__cat__r03__c162,slot_25,cat,6,fox,movement,long,round_5,32,"Within a shallow stream bank, striped hearthside-prowler demonstrates the room with a low stalking posture, where the head and torso remain visible."
eot,193,slot_25__dog__r01__c003,slot_25,dog,1,dog,movement,long,round_5,28,"A clear view shows floppy-eared home-guardian with a footpath while pulling lightly against a leash, as ground contact stays clear."
eot,194,slot_25__fox__r05__c325,slot_25,fox,6,fox,movement,long,round_5,32,"Narrow-muzzled dusk-prowler carries the field with its full tail held level across a shaded woodland edge; meanwhile, the posture remains natural."
eot,195,slot_25__bear__r01__c002,slot_25,bear,2,bear,movement,long,round_5,29,"Powerful berry-gatherer carries a fallen trunk through surprising climbing strength across a narrow riverside path; meanwhile, the viewpoint remains level."
eot,196,slot_25__wolf__r05__c323,slot_25,wolf,4,wolf,movement,long,round_5,30,"Large gray howling pack hunter displays an efficient ground-covering trot through snow beside a weathered wooden gate, while soft light preserves surface detail."
eot,197,slot_25__rabbit__r01__c001,slot_25,rabbit,6,fox,movement,long,round_5,31,"Within a rocky meadow, round-eyed grassland nibbler demonstrates small cautious hops followed by complete stillness, where nearby tracks indicate scale."
eot,198,slot_25__deer__r03__c161,slot_25,deer,0,deer,movement,long,round_5,28,"Swift running across an open clearing distinguishes split-hoofed trail visitor near a shaded woodland edge, where the viewpoint remains level."
eot,199,slot_25__horse__r01__c002,slot_25,horse,5,horse,movement,long,round_5,32,"Tall long-faced grazer displays a flowing canter with mane and tail lifted beside a patch of dense brush, while soft light preserves surface detail."
eot,200,slot_26__cat__r02__c082,slot_26,cat,7,cat,behavior_foraging,short,round_1,16,Moving string with focused paw taps identifies an upright-tailed lap companion.
eot,201,slot_26__dog__r01__c001,slot_26,dog,1,dog,behavior_foraging,short,round_1,19,A broad-pawed walking partner shows the floor beside a familiar person's chair.
eot,202,slot_26__fox__r01__c002,slot_26,fox,6,fox,behavior_foraging,short,round_1,18,An amber-eyed meadow prowler shows faint ground sounds with tilted ears.
eot,203,slot_26__bear__r01__c001,slot_26,bear,2,bear,behavior_foraging,short,round_1,18,A bulky streamside fisher reveals river shallows during a patient fishing period.
eot,204,slot_26__wolf__r03__c162,slot_26,wolf,4,wolf,behavior_foraging,short,round_1,15,A gray pack hunter shows food sharing among an organized family group.
eot,205,slot_26__rabbit__r01__c001,slot_26,rabbit,3,rabbit,behavior_foraging,short,round_1,19,A soft-coated meadow nibbler carries chewing leafy stems while remaining near cover.
eot,206,slot_26__deer__r02__c081,slot_26,deer,3,rabbit,behavior_foraging,short,round_1,16,A long-legged browser shows quiet feeding before dawn near dense cover.
eot,207,slot_26__horse__r01__c001,slot_26,horse,5,horse,behavior_foraging,short,round_1,16,A muscular farmyard runner has resting upright near familiar herd companions.
eot,208,slot_27__cat__r01__c002,slot_27,cat,7,cat,behavior_foraging,short,round_2,16,Moving string with focused paw taps marks a purring house prowler.
eot,209,slot_27__dog__r01__c001,slot_27,dog,1,dog,behavior_foraging,short,round_2,15,New surroundings through persistent sniffing defines a leash-wearing companion.
eot,210,slot_27__fox__r05__c322,slot_27,fox,3,rabbit,behavior_foraging,short,round_2,17,Faint ground sounds with tilted ears identifies a russet snowline hunter.
eot,211,slot_27__bear__r02__c082,slot_27,bear,2,bear,behavior_foraging,short,round_2,17,Loose logs while searching for insects identifies a broad-muzzled river hunter.
eot,212,slot_27__wolf__r04__c244,slot_27,wolf,4,wolf,behavior_foraging,short,round_2,17,A bushy-tailed pack tracker has patient tracking across old snow prints.
eot,213,slot_27__rabbit__r01__c003,slot_27,rabbit,3,rabbit,behavior_foraging,short,round_2,19,Chewing leafy stems while remaining near cover is visible on a white-tailed garden browser.
eot,214,slot_27__deer__r04__c242,slot_27,deer,2,bear,behavior_foraging,short,round_2,16,A forest herd grazer reveals quiet feeding before dawn near dense cover.
eot,215,slot_27__horse__r01__c002,slot_27,horse,5,horse,behavior_foraging,short,round_2,18,A single-hoofed riding companion reveals slow chewing beside a pasture water trough.
eot,216,slot_28__cat__r01__c001,slot_28,cat,7,cat,behavior_foraging,medium,round_3,23,A clear view shows purring room-explorer with a warm patch before curling tightly near a rocky meadow.
eot,217,slot_28__dog__r01__c001,slot_28,dog,1,dog,behavior_foraging,medium,round_3,23,Leash-following walking-partner becomes recognizable through a buried object with repeated digging near a shaded woodland edge.
eot,218,slot_28__fox__r04__c247,slot_28,fox,6,fox,behavior_foraging,medium,round_3,24,Faint ground sounds with tilted ears distinguishes narrow-muzzled dusk-prowler near a rocky meadow.
eot,219,slot_28__bear__r01__c001,slot_28,bear,2,bear,behavior_foraging,medium,round_3,25,Heavy-pawed backcountry-wanderer carries berry bushes during long seasonal feeding across a sunlit garden path.
eot,220,slot_28__wolf__r04__c245,slot_28,wolf,4,wolf,behavior_foraging,medium,round_3,23,Large gray howling pack hunter becomes recognizable through careful scent inspection along a territorial boundary near a shallow stream bank.
eot,221,slot_28__rabbit__r01__c001,slot_28,rabbit,3,rabbit,behavior_foraging,medium,round_3,26,Steady nibbling of clover beside the burrow distinguishes white-tailed garden visitor near a calm farmyard.
eot,222,slot_28__deer__r04__c243,slot_28,deer,0,deer,behavior_foraging,medium,round_3,24,Stripping soft bark during a sparse winter distinguishes brown woodland browser with branching antlers near a rocky meadow.
eot,223,slot_28__horse__r01__c001,slot_28,horse,5,horse,behavior_foraging,medium,round_3,22,Single-hoofed riding companion displays steady grazing with lips clipping short grass beside a quiet fence line.
eot,224,slot_29__cat__r02__c083,slot_29,cat,6,fox,behavior_foraging,long,round_4,28,"Within a shaded woodland edge, curled-tail home-companion demonstrates moving string with focused paw taps, where the posture remains natural."
eot,225,slot_29__dog__r04__c241,slot_29,dog,1,dog,behavior_foraging,long,round_4,28,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible."
eot,226,slot_29__fox__r01__c002,slot_29,fox,6,fox,behavior_foraging,long,round_4,29,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions."
eot,227,slot_29__bear__r01__c004,slot_29,bear,2,bear,behavior_foraging,long,round_4,30,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior."
eot,228,slot_29__wolf__r06__c404,slot_29,wolf,4,wolf,behavior_foraging,long,round_4,29,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible."
eot,229,slot_29__rabbit__r01__c003,slot_29,rabbit,3,rabbit,behavior_foraging,long,round_4,29,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear."
eot,230,slot_29__deer__r01__c004,slot_29,deer,0,deer,behavior_foraging,long,round_4,29,"A clear view shows branch-antlered woodland traveler with stripping soft bark during a sparse winter, as surrounding plants provide scale."
eot,231,slot_29__horse__r01__c001,slot_29,horse,5,horse,behavior_foraging,long,round_4,29,"Against a misty hillside, slow chewing beside a pasture water trough defines saddle-trained trail companion; the head and torso remain visible."
eot,232,slot_30__cat__r01__c002,slot_30,cat,6,fox,behavior_foraging,long,round_5,28,"Whiskered house-prowler becomes recognizable through its face and forelegs with careful grooming strokes, while the moment appears unstaged."
eot,233,slot_30__dog__r05__c323,slot_30,dog,1,dog,behavior_foraging,long,round_5,31,"A buried object with repeated digging distinguishes broad-pawed gate-watcher near a weathered wooden gate, where the setting supports the behavior."
eot,234,slot_30__fox__r01__c002,slot_30,fox,2,bear,behavior_foraging,long,round_5,29,"Red-coated woodland-hunter carries spare food beneath loose leaves and soil across a pale winter field; meanwhile, the viewpoint remains level."
eot,235,slot_30__bear__r02__c081,slot_30,bear,2,bear,behavior_foraging,long,round_5,28,"A clear view shows massive shaggy-forager with river shallows during a patient fishing period, as the moment appears unstaged."
eot,236,slot_30__wolf__r08__c565,slot_30,wolf,4,wolf,behavior_foraging,long,round_5,33,"Between brief watchful pauses, large gray howling pack hunter displays food sharing among an organized family group near soft morning light, while nearby tracks indicate scale."
eot,237,slot_30__rabbit__r03__c161,slot_30,rabbit,3,rabbit,behavior_foraging,long,round_5,33,"A shallow scrape exposing roots and fresh shoots distinguishes soft-coated burrow dweller near a sunlit garden path, where the viewpoint remains level."
eot,238,slot_30__deer__r02__c082,slot_30,deer,0,deer,behavior_foraging,long,round_5,28,"Beside a shaded woodland edge, slender-legged forest grazer reveals browsing tender leaves from low branches; soft light preserves surface detail."
eot,239,slot_30__horse__r01__c001,slot_30,horse,5,horse,behavior_foraging,long,round_5,28,"Swift-maned open-field runner becomes recognizable through searching hay with a flexible upper lip, while the setting supports the behavior."
eot,240,slot_31__cat__r01__c001,slot_31,cat,3,rabbit,habitat_scene,short,round_1,18,A retractable-clawed mouser shows a garden wall overlooking moving leaves.
eot,241,slot_31__dog__r02__c082,slot_31,dog,1,dog,habitat_scene,short,round_1,16,A neighborhood path beside a handled leash marks a collared gate watcher.
eot,242,slot_31__fox__r04__c243,slot_31,fox,3,rabbit,habitat_scene,short,round_1,17,A woodland margin beside open grass identifies an orange-chested hedge stalker.
eot,243,slot_31__bear__r01__c002,slot_31,bear,2,bear,habitat_scene,short,round_1,19,A heavy-pawed mountain roamer reveals a mountain forest containing berry thickets.
eot,244,slot_31__wolf__r01__c002,slot_31,wolf,4,wolf,habitat_scene,short,round_1,19,A snowy conifer forest crossed by pack tracks marks a sharp-eared snow tracker.
eot,245,slot_31__rabbit__r05__c321,slot_31,rabbit,3,rabbit,habitat_scene,short,round_1,15,A sandy bank containing several narrow tunnels identifies a clover grazer.
eot,246,slot_31__deer__r01__c003,slot_31,deer,0,deer,habitat_scene,short,round_1,19,A branch-antlered forest browser carries a forest edge filled with tender browse.
eot,247,slot_31__horse__r01__c003,slot_31,horse,5,horse,habitat_scene,short,round_1,18,A quiet barn aisle lined with hay defines a broad-chested paddock runner.
eot,248,slot_32__cat__r02__c081,slot_32,cat,7,cat,habitat_scene,short,round_2,19,A long-whiskered home companion shows a sunny windowsill above indoor plants.
eot,249,slot_32__dog__r01__c001,slot_32,dog,1,dog,habitat_scene,short,round_2,19,A floppy-eared home guardian has an open field suited to running and retrieval.
eot,250,slot_32__fox__r01__c002,slot_32,fox,4,wolf,habitat_scene,short,round_2,18,A bushy-tailed den visitor has a snowy field containing faint prey tracks.
eot,251,slot_32__bear__r01__c001,slot_32,bear,2,bear,habitat_scene,short,round_2,18,A powerful berry gatherer shows a dense woodland trail marked by broad tracks.
eot,252,slot_32__wolf__r01__c002,slot_32,wolf,4,wolf,habitat_scene,short,round_2,18,A pale-muzzled pack sentinel shows an open tundra ridge beneath cold wind.
eot,253,slot_32__rabbit__r01__c002,slot_32,rabbit,3,rabbit,habitat_scene,short,round_2,17,A garden edge beside low leafy cover identifies a round-eyed clover browser.
eot,254,slot_32__deer__r01__c003,slot_32,deer,0,deer,habitat_scene,short,round_2,18,An autumn ridge beneath scattered oak trees identifies a long-legged clearing grazer.
eot,255,slot_32__horse__r04__c244,slot_32,horse,5,horse,habitat_scene,short,round_2,14,A saddle companion reveals a training ring surrounded by low rails.
eot,256,slot_33__cat__r04__c242,slot_33,cat,7,cat,habitat_scene,medium,round_3,24,Slit-eyed indoor-hunter becomes recognizable through a sunny windowsill above indoor plants near a rocky meadow.
eot,257,slot_33__dog__r02__c081,slot_33,dog,1,dog,habitat_scene,medium,round_3,22,A neighborhood path beside a handled leash distinguishes tongue-out family-companion near low evening light.
eot,258,slot_33__fox__r01__c001,slot_33,fox,3,rabbit,habitat_scene,medium,round_3,25,Orange-chested hedgerow-stalker carries a woodland margin beside open grass across a calm farmyard.
eot,259,slot_33__bear__r01__c001,slot_33,bear,2,bear,habitat_scene,medium,round_3,22,"Against soft morning light, a mountain forest containing berry thickets defines bulky streamside-fisher."
eot,260,slot_33__wolf__r01__c001,slot_33,wolf,4,wolf,habitat_scene,medium,round_3,22,A snowy conifer forest crossed by pack tracks distinguishes social mountain hunter near a quiet fence line.
eot,261,slot_33__rabbit__r04__c245,slot_33,rabbit,3,rabbit,habitat_scene,medium,round_3,26,Round-eyed meadow nibbler with tall ears carries a garden edge beside low leafy cover across an open grassy clearing.
eot,262,slot_33__deer__r01__c002,slot_33,deer,0,deer,habitat_scene,medium,round_3,23,"Within soft morning light, branch-antlered woodland traveler demonstrates a forest edge filled with tender browse."
eot,263,slot_33__horse__r01__c002,slot_33,horse,5,horse,habitat_scene,medium,round_3,24,Swift-maned open-field runner displays a quiet barn aisle lined with hay beside a quiet fence line.
eot,264,slot_34__cat__r05__c326,slot_34,cat,6,fox,habitat_scene,long,round_4,31,"A sunny windowsill above indoor plants distinguishes whiskered house-prowler near a narrow riverside path, where the background preserves its outline."
eot,265,slot_34__dog__r03__c162,slot_34,dog,1,dog,habitat_scene,long,round_4,28,"Against a shallow stream bank, a fenced backyard containing scattered toys defines panting ball-chaser; the pose shows balanced proportions."
eot,266,slot_34__fox__r04__c246,slot_34,fox,6,fox,habitat_scene,long,round_4,28,"Against a pale winter field, a quiet meadow during early dawn defines amber-eyed meadow-prowler; the posture remains natural."
eot,267,slot_34__bear__r01__c003,slot_34,bear,2,bear,habitat_scene,long,round_4,31,"Heavy-pawed backcountry-wanderer displays a mountain forest containing berry thickets beside a quiet fence line, while the viewpoint remains level."
eot,268,slot_34__wolf__r01__c003,slot_34,wolf,4,wolf,habitat_scene,long,round_4,28,"A clear view shows amber-eyed pack sentinel with a snowy conifer forest crossed by pack tracks, as ground contact stays clear."
eot,269,slot_34__rabbit__r01__c001,slot_34,rabbit,3,rabbit,habitat_scene,long,round_4,31,"Soft-coated burrow dweller carries a garden edge beside low leafy cover across a patch of dense brush; meanwhile, the posture remains natural."
eot,270,slot_34__deer__r04__c245,slot_34,deer,0,deer,habitat_scene,long,round_4,29,"Brown woodland browser with branching antlers becomes recognizable through a forest edge filled with tender browse, while the head and torso remain visible."
eot,271,slot_34__horse__r04__c245,slot_34,horse,5,horse,habitat_scene,long,round_4,30,"Beside a calm farmyard, tall saddle-trained riding companion reveals a quiet barn aisle lined with hay; the moment appears unstaged."
eot,272,slot_35__cat__r01__c002,slot_35,cat,6,fox,habitat_scene,long,round_5,29,"Beside a misty hillside, padded-paw windowsill-watcher reveals a dim hallway containing scattered household shadows; nearby tracks indicate scale."
eot,273,slot_35__dog__r01__c002,slot_35,dog,1,dog,habitat_scene,long,round_5,33,"Broad-pawed gate-watcher carries an open field suited to running and retrieval across a patch of dense brush; meanwhile, the viewpoint remains level."
eot,274,slot_35__fox__r04__c241,slot_35,fox,3,rabbit,habitat_scene,long,round_5,31,"Within a sunlit garden path, bushy-tailed den-visitor demonstrates a woodland margin beside open grass, where the moment appears unstaged."
eot,275,slot_35__bear__r02__c085,slot_35,bear,2,bear,habitat_scene,long,round_5,30,"A cold river crowded by migrating fish distinguishes long-clawed wilderness-resident near a shallow stream bank, where nearby tracks indicate scale."
eot,276,slot_35__wolf__r02__c082,slot_35,wolf,4,wolf,habitat_scene,long,round_5,28,"Deep-chested roaming predator becomes recognizable through a snowy conifer forest crossed by pack tracks, while its full body stays visible."
eot,277,slot_35__rabbit__r02__c082,slot_35,rabbit,3,rabbit,habitat_scene,long,round_5,30,"Beside a sunlit garden path, compact meadow forager reveals a grassy meadow dotted with hidden burrow openings; soft light preserves surface detail."
eot,278,slot_35__deer__r03__c163,slot_35,deer,0,deer,habitat_scene,long,round_5,29,"An autumn ridge beneath scattered oak trees distinguishes long-legged herd grazer near a shaded woodland edge, where the posture remains natural."
eot,279,slot_35__horse__r02__c082,slot_35,horse,5,horse,habitat_scene,long,round_5,30,"Against a calm farmyard, a fenced pasture beside a wooden stable defines saddle-trained trail companion; the background preserves its outline."
eot,280,slot_36__cat__r01__c001,slot_36,cat,7,cat,interaction_with_objects_or_people,short,round_1,18,Gentle brushing while remaining loosely curled identifies a soft-pawed indoor hunter.
eot,281,slot_36__dog__r01__c001,slot_36,dog,1,dog,interaction_with_objects_or_people,short,round_1,18,A broad-pawed walking partner reveals a walking partner by matching their pace.
eot,282,slot_36__fox__r01__c002,slot_36,fox,3,rabbit,interaction_with_objects_or_people,short,round_1,19,An amber-eyed meadow prowler reveals a distant observer before retreating into brush.
eot,283,slot_36__bear__r01__c002,slot_36,bear,2,bear,interaction_with_objects_or_people,short,round_1,18,A distant hiker before turning toward cover marks a thick-furred woodland giant.
eot,284,slot_36__wolf__r01__c001,slot_36,wolf,4,wolf,interaction_with_objects_or_people,short,round_1,18,Careful sniffing around an abandoned sled track defines a long-legged wilderness hunter.
eot,285,slot_36__rabbit__r01__c002,slot_36,rabbit,3,rabbit,interaction_with_objects_or_people,short,round_1,19,Gentle sniffing of a hand holding leafy greens defines a short-tailed garden visitor.
eot,286,slot_36__deer__r03__c161,slot_36,deer,5,horse,interaction_with_objects_or_people,short,round_1,18,Alert watching of a distant roadside vehicle defines a pale-rumped grazer.
eot,287,slot_36__horse__r01__c003,slot_36,horse,5,horse,interaction_with_objects_or_people,short,round_1,19,An upright-eared pasture grazer has steady response to a rider's rein signal.
eot,288,slot_37__cat__r01__c001,slot_37,cat,7,cat,interaction_with_objects_or_people,short,round_2,15,A whiskered lap companion has nearby footsteps before following between rooms.
eot,289,slot_37__dog__r01__c002,slot_37,dog,1,dog,interaction_with_objects_or_people,short,round_2,18,A wagging yard guardian has a handler's gesture before sitting attentively.
eot,290,slot_37__fox__r05__c322,slot_37,fox,3,rabbit,interaction_with_objects_or_people,short,round_2,18,A distant observer before retreating into brush marks a russet snowline hunter.
eot,291,slot_37__bear__r01__c001,slot_37,bear,2,bear,interaction_with_objects_or_people,short,round_2,16,An empty trail after detecting approaching voices identifies a massive shaggy forager.
eot,292,slot_37__wolf__r07__c485,slot_37,wolf,4,wolf,interaction_with_objects_or_people,short,round_2,17,A wild gray pack hunter shows careful sniffing around an abandoned sled track.
eot,293,slot_37__rabbit__r08__c564,slot_37,rabbit,3,rabbit,interaction_with_objects_or_people,short,round_2,17,A relaxed long-eared grazer displays curious inspection of a cardboard tunnel.
eot,294,slot_37__deer__r01__c002,slot_37,deer,3,rabbit,interaction_with_objects_or_people,short,round_2,17,Careful approach toward a salt block marks a white-tailed meadow grazer.
eot,295,slot_37__horse__r01__c001,slot_37,horse,5,horse,interaction_with_objects_or_people,short,round_2,17,Careful stepping into a waiting trailer defines a long-maned pasture runner.
eot,296,slot_38__cat__r01__c001,slot_38,cat,7,cat,interaction_with_objects_or_people,medium,round_3,21,"Beside soft morning light, purring room-explorer reveals an offered hand before rubbing its cheek."
eot,297,slot_38__dog__r02__c082,slot_38,dog,1,dog,interaction_with_objects_or_people,medium,round_3,23,A walking partner by matching their pace distinguishes broad-pawed gate-watcher near low evening light.
eot,298,slot_38__fox__r01__c002,slot_38,fox,2,bear,interaction_with_objects_or_people,medium,round_3,24,Sharp-eared field-stalker carries a roadside light with a brief cautious pause across a calm farmyard.
eot,299,slot_38__bear__r04__c244,slot_38,bear,2,bear,interaction_with_objects_or_people,medium,round_3,22,Long-clawed wilderness-resident carries an empty trail after detecting approaching voices across a rocky meadow.
eot,300,slot_38__wolf__r04__c242,slot_38,wolf,4,wolf,interaction_with_objects_or_people,medium,round_3,24,"Within a quiet fence line, pale-muzzled forest pack hunter demonstrates cautious inspection of a distant trail camera."
eot,301,slot_38__rabbit__r05__c322,slot_38,rabbit,3,rabbit,interaction_with_objects_or_people,medium,round_3,23,"Beside a shallow stream bank, small hopping burrow forager reveals quick retreat beneath a low garden bench."
eot,302,slot_38__deer__r04__c243,slot_38,deer,0,deer,interaction_with_objects_or_people,medium,round_3,23,Brown woodland browser with branching antlers displays a sudden retreat from boots on the trail beside soft morning light.
eot,303,slot_38__horse__r01__c002,slot_38,horse,5,horse,interaction_with_objects_or_people,medium,round_3,24,A clear view shows powerful paddock runner with steady response to a rider's rein signal near a broad dirt trail.
eot,304,slot_39__cat__r01__c002,slot_39,cat,6,fox,interaction_with_objects_or_people,long,round_4,30,"Within a broad dirt trail, striped hearthside-prowler demonstrates gentle brushing while remaining loosely curled, where the pose shows balanced proportions."
eot,305,slot_39__dog__r03__c162,slot_39,dog,1,dog,interaction_with_objects_or_people,long,round_4,30,"A returning person with vigorous tail sweeps distinguishes tongue-out family-companion near a narrow riverside path, where the posture remains natural."
eot,306,slot_39__fox__r01__c002,slot_39,fox,3,rabbit,interaction_with_objects_or_people,long,round_4,31,"A clear view shows bushy-tailed den-visitor with discarded food while remaining ready to flee, as the head and torso remain visible."
eot,307,slot_39__bear__r01__c002,slot_39,bear,2,bear,interaction_with_objects_or_people,long,round_4,28,"Short-tailed mountain-roamer becomes recognizable through a roadside vehicle while remaining beyond the barrier, while the moment appears unstaged."
eot,308,slot_39__wolf__r04__c243,slot_39,wolf,4,wolf,interaction_with_objects_or_people,long,round_4,28,"Beside a narrow riverside path, wild gray pack predator reveals careful sniffing around an abandoned sled track; the setting supports the behavior."
eot,309,slot_39__rabbit__r02__c082,slot_39,rabbit,3,rabbit,interaction_with_objects_or_people,long,round_4,32,"Within a patch of dense brush, short-tailed garden browser demonstrates soft pawing at the edge of a woven enclosure, where the viewpoint remains level."
eot,310,slot_39__deer__r03__c162,slot_39,deer,0,deer,interaction_with_objects_or_people,long,round_4,28,"Beside a rocky meadow, branch-antlered woodland traveler reveals alert watching of a distant roadside vehicle; ground contact stays clear."
