representation,sample_index,candidate_id,slot_id,true_concept,predicted_cluster,matched_predicted_concept,facet,length_bin,generation_round,effective_token_length,description
fixed_suffix,147,slot_19__bear__r03__c162,slot_19,bear,3,bear,body_size_shape,long,round_4,32,"Long-clawed wilderness-resident carries a massive torso rising over powerful shoulders across a shaded woodland edge; meanwhile, the background preserves its outline."
fixed_suffix,148,slot_19__wolf__r04__c243,slot_19,wolf,5,wolf,body_size_shape,long,round_4,30,"Within a patch of dense brush, wild gray pack predator demonstrates a rangy body built for sustained travel, where the moment appears unstaged."
fixed_suffix,149,slot_19__rabbit__r01__c003,slot_19,rabbit,6,rabbit,body_size_shape,long,round_4,29,"Within a rocky meadow, short-tailed garden browser demonstrates a compact rounded body held close to the ground, where nearby tracks indicate scale."
fixed_suffix,150,slot_19__deer__r01__c002,slot_19,deer,2,deer,body_size_shape,long,round_4,31,"A clear view shows alert brown forest browser with a long-necked body balanced above fine limbs, as the head and torso remain visible."
fixed_suffix,151,slot_19__horse__r01__c003,slot_19,horse,4,horse,body_size_shape,long,round_4,31,"A clear view shows upright-eared pasture grazer with a tall deep-chested body with a long neck, as ground contact stays clear."
fixed_suffix,152,slot_20__cat__r01__c002,slot_20,cat,0,cat,body_size_shape,long,round_5,33,"Whiskered house-prowler displays a neatly proportioned body suited to tight indoor spaces beside a calm farmyard, while the posture remains natural."
fixed_suffix,153,slot_20__dog__r01__c002,slot_20,dog,7,dog,body_size_shape,long,round_5,33,"A clear view shows wagging household-companion with a solid companion-sized body carried on four even legs, as the head and torso remain visible."
fixed_suffix,154,slot_20__fox__r07__c484,slot_20,fox,6,rabbit,body_size_shape,long,round_5,31,"Orange-chested hedgerow-stalker becomes recognizable through a graceful ground-hugging body with delicate proportions, while soft light preserves surface detail."
fixed_suffix,155,slot_20__bear__r02__c082,slot_20,bear,3,bear,body_size_shape,long,round_5,31,"A massive torso rising over powerful shoulders distinguishes round-eared timberland-giant near a shallow stream bank, where nearby tracks indicate scale."
fixed_suffix,156,slot_20__wolf__r04__c245,slot_20,wolf,5,wolf,body_size_shape,long,round_5,30,"Bushy-tailed mountain pack tracker becomes recognizable through a rangy body built for sustained travel, while the head and torso remain visible."
fixed_suffix,157,slot_20__rabbit__r04__c248,slot_20,rabbit,6,rabbit,body_size_shape,long,round_5,33,"Long-eared grassland nibbler displays a low oval profile ending in a tiny tail beside a shallow stream bank, while the pose shows balanced proportions."
fixed_suffix,158,slot_20__deer__r01__c001,slot_20,deer,2,deer,body_size_shape,long,round_5,30,"Within a misty hillside, branch-antlered woodland traveler demonstrates a lean woodland frame with a short tail, where nearby tracks indicate scale."
fixed_suffix,159,slot_20__horse__r01__c004,slot_20,horse,4,horse,body_size_shape,long,round_5,32,"Against soft morning light, a powerful hindquarter line beneath the saddle area defines flowing-tailed field grazer; the head and torso remain visible."
fixed_suffix,160,slot_21__cat__r01__c001,slot_21,cat,0,cat,movement,short,round_1,19,A retractable-clawed mouser has the floor before springing onto furniture.
fixed_suffix,161,slot_21__dog__r02__c082,slot_21,dog,7,dog,movement,short,round_1,17,A footpath while pulling lightly against a leash identifies a collared gate watcher.
fixed_suffix,162,slot_21__fox__r01__c003,slot_21,fox,3,bear,movement,short,round_1,17,A sharp-eared field stalker has woodland cover using a low cautious trot.
fixed_suffix,163,slot_21__bear__r02__c081,slot_21,bear,3,bear,movement,short,round_1,19,A heavy-pawed mountain roamer carries a fallen trunk through surprising climbing strength.
fixed_suffix,164,slot_21__wolf__r05__c321,slot_21,wolf,5,wolf,movement,short,round_1,18,A bushy-tailed pack tracker has silent stepping between closely spaced pines.
fixed_suffix,165,slot_21__rabbit__r04__c244,slot_21,rabbit,7,dog,movement,short,round_1,17,Small cautious hops followed by complete stillness identifies a velvet-eared browser.
fixed_suffix,166,slot_21__deer__r01__c002,slot_21,deer,2,deer,movement,short,round_1,19,High bounding leaps across fallen woodland branches marks a large-eared woodland grazer.
fixed_suffix,167,slot_21__horse__r01__c001,slot_21,horse,4,horse,movement,short,round_1,18,A collected trot around the training ring defines a flowing-tailed field grazer.
fixed_suffix,168,slot_22__cat__r01__c002,slot_22,cat,0,cat,movement,short,round_2,18,A long-whiskered home companion reveals the room with a low stalking posture.
fixed_suffix,169,slot_22__dog__r01__c002,slot_22,dog,7,dog,movement,short,round_2,19,A footpath while pulling lightly against a leash marks a keen-nosed scent tracker.
fixed_suffix,170,slot_22__fox__r02__c081,slot_22,fox,1,fox,movement,short,round_2,19,A bushy-tailed den visitor shows snow before diving headfirst toward hidden movement.
fixed_suffix,171,slot_22__bear__r01__c002,slot_22,bear,7,dog,movement,short,round_2,16,A steep slope despite its bulky frame defines a towering honey seeker.
fixed_suffix,172,slot_22__wolf__r04__c244,slot_22,wolf,1,fox,movement,short,round_2,15,A rapid pursuit over broken mountain ground defines a howling snow hunter.
fixed_suffix,173,slot_22__rabbit__r05__c322,slot_22,rabbit,6,rabbit,movement,short,round_2,19,Rapid bounding toward a nearby burrow entrance marks a long-eared grazer.
fixed_suffix,174,slot_22__deer__r02__c081,slot_22,deer,2,deer,movement,short,round_2,19,A branch-antlered visitor carries high bounding leaps across fallen woodland branches.
fixed_suffix,175,slot_22__horse__r01__c002,slot_22,horse,4,horse,movement,short,round_2,16,An extended gallop across open pasture identifies a bridled stable companion.
fixed_suffix,176,slot_23__cat__r04__c244,slot_23,cat,0,cat,movement,medium,round_3,25,A windowsill while its tail corrects balance distinguishes retractable-clawed climber near low evening light.
fixed_suffix,177,slot_23__dog__r01__c002,slot_23,dog,6,rabbit,movement,medium,round_3,23,Tongue-out family-companion displays open grass before turning sharply after a ball beside a narrow riverside path.
fixed_suffix,178,slot_23__fox__r04__c245,slot_23,fox,6,rabbit,movement,medium,round_3,23,"Within a sunlit garden path, russet snowline-hunter demonstrates a meadow through quick elastic bounds."
fixed_suffix,179,slot_23__bear__r05__c326,slot_23,bear,3,bear,movement,medium,round_3,25,Short-tailed mountain-roamer becomes recognizable through a fallen trunk through surprising climbing strength near a shaded woodland edge.
fixed_suffix,180,slot_23__wolf__r06__c402,slot_23,wolf,3,bear,movement,medium,round_3,23,Long-legged snow pack hunter becomes recognizable through silent stepping between closely spaced pines near a misty hillside.
fixed_suffix,181,slot_23__rabbit__r01__c002,slot_23,rabbit,6,rabbit,movement,medium,round_3,25,Twitch-nosed ground dweller carries small cautious hops followed by complete stillness across a patch of dense brush.
fixed_suffix,182,slot_23__deer__r01__c002,slot_23,deer,2,deer,movement,medium,round_3,25,"Against a rocky meadow, a sudden white-tail retreat into dense cover defines branch-antlered woodland traveler."
fixed_suffix,183,slot_23__horse__r04__c244,slot_23,horse,4,horse,movement,medium,round_3,26,"Against a narrow riverside path, a flowing canter with mane and tail lifted defines long-faced bridled trail companion."
fixed_suffix,184,slot_24__cat__r01__c005,slot_24,cat,0,cat,movement,long,round_4,32,"A clear view shows padded-paw windowsill-watcher with a windowsill while its tail corrects balance, as ground contact stays clear."
fixed_suffix,185,slot_24__dog__r01__c003,slot_24,dog,7,dog,movement,long,round_4,32,"Leash-following walking-partner carries the yard in an eager bounding gait across a patch of dense brush; meanwhile, the posture remains natural."
fixed_suffix,186,slot_24__fox__r06__c404,slot_24,fox,6,rabbit,movement,long,round_4,29,"Beside a pale winter field, amber-eyed meadow-prowler reveals woodland cover using a low cautious trot; the viewpoint remains level."
fixed_suffix,187,slot_24__bear__r01__c001,slot_24,bear,3,bear,movement,long,round_4,31,"Round-eared timberland-giant displays a steep slope despite its bulky frame beside a quiet fence line, while soft light preserves surface detail."
fixed_suffix,188,slot_24__wolf__r04__c244,slot_24,wolf,3,bear,movement,long,round_4,33,"Within a patch of dense brush, pale-muzzled forest pack hunter demonstrates an efficient ground-covering trot through snow, where the setting supports the behavior."
fixed_suffix,189,slot_24__rabbit__r01__c001,slot_24,rabbit,6,rabbit,movement,long,round_4,28,"Soft-coated burrow dweller becomes recognizable through a sudden zigzag escape across short grass, while the background preserves its outline."
fixed_suffix,190,slot_24__deer__r01__c004,slot_24,deer,2,deer,movement,long,round_4,28,"Spotted forest youngster displays a sudden white-tail retreat into dense cover beside a shaded woodland edge, while soft light preserves surface detail."
fixed_suffix,191,slot_24__horse__r01__c001,slot_24,horse,4,horse,movement,long,round_4,29,"Broad-chested stable resident carries an extended gallop across open pasture across a narrow riverside path; meanwhile, the posture remains natural."
fixed_suffix,192,slot_25__cat__r03__c162,slot_25,cat,0,cat,movement,long,round_5,32,"Within a shallow stream bank, striped hearthside-prowler demonstrates the room with a low stalking posture, where the head and torso remain visible."
fixed_suffix,193,slot_25__dog__r01__c003,slot_25,dog,7,dog,movement,long,round_5,28,"A clear view shows floppy-eared home-guardian with a footpath while pulling lightly against a leash, as ground contact stays clear."
fixed_suffix,194,slot_25__fox__r05__c325,slot_25,fox,6,rabbit,movement,long,round_5,32,"Narrow-muzzled dusk-prowler carries the field with its full tail held level across a shaded woodland edge; meanwhile, the posture remains natural."
fixed_suffix,195,slot_25__bear__r01__c002,slot_25,bear,3,bear,movement,long,round_5,29,"Powerful berry-gatherer carries a fallen trunk through surprising climbing strength across a narrow riverside path; meanwhile, the viewpoint remains level."
fixed_suffix,196,slot_25__wolf__r05__c323,slot_25,wolf,5,wolf,movement,long,round_5,30,"Large gray howling pack hunter displays an efficient ground-covering trot through snow beside a weathered wooden gate, while soft light preserves surface detail."
fixed_suffix,197,slot_25__rabbit__r01__c001,slot_25,rabbit,6,rabbit,movement,long,round_5,31,"Within a rocky meadow, round-eyed grassland nibbler demonstrates small cautious hops followed by complete stillness, where nearby tracks indicate scale."
fixed_suffix,198,slot_25__deer__r03__c161,slot_25,deer,2,deer,movement,long,round_5,28,"Swift running across an open clearing distinguishes split-hoofed trail visitor near a shaded woodland edge, where the viewpoint remains level."
fixed_suffix,199,slot_25__horse__r01__c002,slot_25,horse,4,horse,movement,long,round_5,32,"Tall long-faced grazer displays a flowing canter with mane and tail lifted beside a patch of dense brush, while soft light preserves surface detail."
fixed_suffix,200,slot_26__cat__r02__c082,slot_26,cat,7,dog,behavior_foraging,short,round_1,16,Moving string with focused paw taps identifies an upright-tailed lap companion.
fixed_suffix,201,slot_26__dog__r01__c001,slot_26,dog,7,dog,behavior_foraging,short,round_1,19,A broad-pawed walking partner shows the floor beside a familiar person's chair.
fixed_suffix,202,slot_26__fox__r01__c002,slot_26,fox,6,rabbit,behavior_foraging,short,round_1,18,An amber-eyed meadow prowler shows faint ground sounds with tilted ears.
fixed_suffix,203,slot_26__bear__r01__c001,slot_26,bear,3,bear,behavior_foraging,short,round_1,18,A bulky streamside fisher reveals river shallows during a patient fishing period.
fixed_suffix,204,slot_26__wolf__r03__c162,slot_26,wolf,5,wolf,behavior_foraging,short,round_1,15,A gray pack hunter shows food sharing among an organized family group.
fixed_suffix,205,slot_26__rabbit__r01__c001,slot_26,rabbit,6,rabbit,behavior_foraging,short,round_1,19,A soft-coated meadow nibbler carries chewing leafy stems while remaining near cover.
fixed_suffix,206,slot_26__deer__r02__c081,slot_26,deer,6,rabbit,behavior_foraging,short,round_1,16,A long-legged browser shows quiet feeding before dawn near dense cover.
fixed_suffix,207,slot_26__horse__r01__c001,slot_26,horse,7,dog,behavior_foraging,short,round_1,16,A muscular farmyard runner has resting upright near familiar herd companions.
fixed_suffix,208,slot_27__cat__r01__c002,slot_27,cat,0,cat,behavior_foraging,short,round_2,16,Moving string with focused paw taps marks a purring house prowler.
fixed_suffix,209,slot_27__dog__r01__c001,slot_27,dog,7,dog,behavior_foraging,short,round_2,15,New surroundings through persistent sniffing defines a leash-wearing companion.
fixed_suffix,210,slot_27__fox__r05__c322,slot_27,fox,1,fox,behavior_foraging,short,round_2,17,Faint ground sounds with tilted ears identifies a russet snowline hunter.
fixed_suffix,211,slot_27__bear__r02__c082,slot_27,bear,3,bear,behavior_foraging,short,round_2,17,Loose logs while searching for insects identifies a broad-muzzled river hunter.
fixed_suffix,212,slot_27__wolf__r04__c244,slot_27,wolf,5,wolf,behavior_foraging,short,round_2,17,A bushy-tailed pack tracker has patient tracking across old snow prints.
fixed_suffix,213,slot_27__rabbit__r01__c003,slot_27,rabbit,6,rabbit,behavior_foraging,short,round_2,19,Chewing leafy stems while remaining near cover is visible on a white-tailed garden browser.
fixed_suffix,214,slot_27__deer__r04__c242,slot_27,deer,2,deer,behavior_foraging,short,round_2,16,A forest herd grazer reveals quiet feeding before dawn near dense cover.
fixed_suffix,215,slot_27__horse__r01__c002,slot_27,horse,4,horse,behavior_foraging,short,round_2,18,A single-hoofed riding companion reveals slow chewing beside a pasture water trough.
fixed_suffix,216,slot_28__cat__r01__c001,slot_28,cat,0,cat,behavior_foraging,medium,round_3,23,A clear view shows purring room-explorer with a warm patch before curling tightly near a rocky meadow.
fixed_suffix,217,slot_28__dog__r01__c001,slot_28,dog,7,dog,behavior_foraging,medium,round_3,23,Leash-following walking-partner becomes recognizable through a buried object with repeated digging near a shaded woodland edge.
fixed_suffix,218,slot_28__fox__r04__c247,slot_28,fox,6,rabbit,behavior_foraging,medium,round_3,24,Faint ground sounds with tilted ears distinguishes narrow-muzzled dusk-prowler near a rocky meadow.
fixed_suffix,219,slot_28__bear__r01__c001,slot_28,bear,3,bear,behavior_foraging,medium,round_3,25,Heavy-pawed backcountry-wanderer carries berry bushes during long seasonal feeding across a sunlit garden path.
fixed_suffix,220,slot_28__wolf__r04__c245,slot_28,wolf,5,wolf,behavior_foraging,medium,round_3,23,Large gray howling pack hunter becomes recognizable through careful scent inspection along a territorial boundary near a shallow stream bank.
fixed_suffix,221,slot_28__rabbit__r01__c001,slot_28,rabbit,6,rabbit,behavior_foraging,medium,round_3,26,Steady nibbling of clover beside the burrow distinguishes white-tailed garden visitor near a calm farmyard.
fixed_suffix,222,slot_28__deer__r04__c243,slot_28,deer,2,deer,behavior_foraging,medium,round_3,24,Stripping soft bark during a sparse winter distinguishes brown woodland browser with branching antlers near a rocky meadow.
fixed_suffix,223,slot_28__horse__r01__c001,slot_28,horse,4,horse,behavior_foraging,medium,round_3,22,Single-hoofed riding companion displays steady grazing with lips clipping short grass beside a quiet fence line.
fixed_suffix,224,slot_29__cat__r02__c083,slot_29,cat,2,deer,behavior_foraging,long,round_4,28,"Within a shaded woodland edge, curled-tail home-companion demonstrates moving string with focused paw taps, where the posture remains natural."
fixed_suffix,225,slot_29__dog__r04__c241,slot_29,dog,6,rabbit,behavior_foraging,long,round_4,28,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible."
fixed_suffix,226,slot_29__fox__r01__c002,slot_29,fox,6,rabbit,behavior_foraging,long,round_4,29,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions."
fixed_suffix,227,slot_29__bear__r01__c004,slot_29,bear,2,deer,behavior_foraging,long,round_4,30,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior."
fixed_suffix,228,slot_29__wolf__r06__c404,slot_29,wolf,2,deer,behavior_foraging,long,round_4,29,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible."
fixed_suffix,229,slot_29__rabbit__r01__c003,slot_29,rabbit,6,rabbit,behavior_foraging,long,round_4,29,"A clear view shows short-tailed garden browser with steady nibbling of clover beside the burrow, as ground contact stays clear."
fixed_suffix,230,slot_29__deer__r01__c004,slot_29,deer,2,deer,behavior_foraging,long,round_4,29,"A clear view shows branch-antlered woodland traveler with stripping soft bark during a sparse winter, as surrounding plants provide scale."
fixed_suffix,231,slot_29__horse__r01__c001,slot_29,horse,4,horse,behavior_foraging,long,round_4,29,"Against a misty hillside, slow chewing beside a pasture water trough defines saddle-trained trail companion; the head and torso remain visible."
fixed_suffix,232,slot_30__cat__r01__c002,slot_30,cat,0,cat,behavior_foraging,long,round_5,28,"Whiskered house-prowler becomes recognizable through its face and forelegs with careful grooming strokes, while the moment appears unstaged."
fixed_suffix,233,slot_30__dog__r05__c323,slot_30,dog,7,dog,behavior_foraging,long,round_5,31,"A buried object with repeated digging distinguishes broad-pawed gate-watcher near a weathered wooden gate, where the setting supports the behavior."
fixed_suffix,234,slot_30__fox__r01__c002,slot_30,fox,3,bear,behavior_foraging,long,round_5,29,"Red-coated woodland-hunter carries spare food beneath loose leaves and soil across a pale winter field; meanwhile, the viewpoint remains level."
fixed_suffix,235,slot_30__bear__r02__c081,slot_30,bear,3,bear,behavior_foraging,long,round_5,28,"A clear view shows massive shaggy-forager with river shallows during a patient fishing period, as the moment appears unstaged."
fixed_suffix,236,slot_30__wolf__r08__c565,slot_30,wolf,5,wolf,behavior_foraging,long,round_5,33,"Between brief watchful pauses, large gray howling pack hunter displays food sharing among an organized family group near soft morning light, while nearby tracks indicate scale."
fixed_suffix,237,slot_30__rabbit__r03__c161,slot_30,rabbit,6,rabbit,behavior_foraging,long,round_5,33,"A shallow scrape exposing roots and fresh shoots distinguishes soft-coated burrow dweller near a sunlit garden path, where the viewpoint remains level."
fixed_suffix,238,slot_30__deer__r02__c082,slot_30,deer,2,deer,behavior_foraging,long,round_5,28,"Beside a shaded woodland edge, slender-legged forest grazer reveals browsing tender leaves from low branches; soft light preserves surface detail."
fixed_suffix,239,slot_30__horse__r01__c001,slot_30,horse,4,horse,behavior_foraging,long,round_5,28,"Swift-maned open-field runner becomes recognizable through searching hay with a flexible upper lip, while the setting supports the behavior."
fixed_suffix,240,slot_31__cat__r01__c001,slot_31,cat,0,cat,habitat_scene,short,round_1,18,A retractable-clawed mouser shows a garden wall overlooking moving leaves.
fixed_suffix,241,slot_31__dog__r02__c082,slot_31,dog,7,dog,habitat_scene,short,round_1,16,A neighborhood path beside a handled leash marks a collared gate watcher.
fixed_suffix,242,slot_31__fox__r04__c243,slot_31,fox,2,deer,habitat_scene,short,round_1,17,A woodland margin beside open grass identifies an orange-chested hedge stalker.
fixed_suffix,243,slot_31__bear__r01__c002,slot_31,bear,3,bear,habitat_scene,short,round_1,19,A heavy-pawed mountain roamer reveals a mountain forest containing berry thickets.
fixed_suffix,244,slot_31__wolf__r01__c002,slot_31,wolf,3,bear,habitat_scene,short,round_1,19,A snowy conifer forest crossed by pack tracks marks a sharp-eared snow tracker.
fixed_suffix,245,slot_31__rabbit__r05__c321,slot_31,rabbit,6,rabbit,habitat_scene,short,round_1,15,A sandy bank containing several narrow tunnels identifies a clover grazer.
fixed_suffix,246,slot_31__deer__r01__c003,slot_31,deer,2,deer,habitat_scene,short,round_1,19,A branch-antlered forest browser carries a forest edge filled with tender browse.
fixed_suffix,247,slot_31__horse__r01__c003,slot_31,horse,4,horse,habitat_scene,short,round_1,18,A quiet barn aisle lined with hay defines a broad-chested paddock runner.
fixed_suffix,248,slot_32__cat__r02__c081,slot_32,cat,0,cat,habitat_scene,short,round_2,19,A long-whiskered home companion shows a sunny windowsill above indoor plants.
fixed_suffix,249,slot_32__dog__r01__c001,slot_32,dog,7,dog,habitat_scene,short,round_2,19,A floppy-eared home guardian has an open field suited to running and retrieval.
fixed_suffix,250,slot_32__fox__r01__c002,slot_32,fox,1,fox,habitat_scene,short,round_2,18,A bushy-tailed den visitor has a snowy field containing faint prey tracks.
fixed_suffix,251,slot_32__bear__r01__c001,slot_32,bear,3,bear,habitat_scene,short,round_2,18,A powerful berry gatherer shows a dense woodland trail marked by broad tracks.
fixed_suffix,252,slot_32__wolf__r01__c002,slot_32,wolf,1,fox,habitat_scene,short,round_2,18,A pale-muzzled pack sentinel shows an open tundra ridge beneath cold wind.
fixed_suffix,253,slot_32__rabbit__r01__c002,slot_32,rabbit,6,rabbit,habitat_scene,short,round_2,17,A garden edge beside low leafy cover identifies a round-eyed clover browser.
fixed_suffix,254,slot_32__deer__r01__c003,slot_32,deer,2,deer,habitat_scene,short,round_2,18,An autumn ridge beneath scattered oak trees identifies a long-legged clearing grazer.
fixed_suffix,255,slot_32__horse__r04__c244,slot_32,horse,4,horse,habitat_scene,short,round_2,14,A saddle companion reveals a training ring surrounded by low rails.
fixed_suffix,256,slot_33__cat__r04__c242,slot_33,cat,6,rabbit,habitat_scene,medium,round_3,24,Slit-eyed indoor-hunter becomes recognizable through a sunny windowsill above indoor plants near a rocky meadow.
fixed_suffix,257,slot_33__dog__r02__c081,slot_33,dog,7,dog,habitat_scene,medium,round_3,22,A neighborhood path beside a handled leash distinguishes tongue-out family-companion near low evening light.
fixed_suffix,258,slot_33__fox__r01__c001,slot_33,fox,6,rabbit,habitat_scene,medium,round_3,25,Orange-chested hedgerow-stalker carries a woodland margin beside open grass across a calm farmyard.
fixed_suffix,259,slot_33__bear__r01__c001,slot_33,bear,3,bear,habitat_scene,medium,round_3,22,"Against soft morning light, a mountain forest containing berry thickets defines bulky streamside-fisher."
fixed_suffix,260,slot_33__wolf__r01__c001,slot_33,wolf,3,bear,habitat_scene,medium,round_3,22,A snowy conifer forest crossed by pack tracks distinguishes social mountain hunter near a quiet fence line.
fixed_suffix,261,slot_33__rabbit__r04__c245,slot_33,rabbit,6,rabbit,habitat_scene,medium,round_3,26,Round-eyed meadow nibbler with tall ears carries a garden edge beside low leafy cover across an open grassy clearing.
fixed_suffix,262,slot_33__deer__r01__c002,slot_33,deer,2,deer,habitat_scene,medium,round_3,23,"Within soft morning light, branch-antlered woodland traveler demonstrates a forest edge filled with tender browse."
fixed_suffix,263,slot_33__horse__r01__c002,slot_33,horse,4,horse,habitat_scene,medium,round_3,24,Swift-maned open-field runner displays a quiet barn aisle lined with hay beside a quiet fence line.
fixed_suffix,264,slot_34__cat__r05__c326,slot_34,cat,0,cat,habitat_scene,long,round_4,31,"A sunny windowsill above indoor plants distinguishes whiskered house-prowler near a narrow riverside path, where the background preserves its outline."
fixed_suffix,265,slot_34__dog__r03__c162,slot_34,dog,7,dog,habitat_scene,long,round_4,28,"Against a shallow stream bank, a fenced backyard containing scattered toys defines panting ball-chaser; the pose shows balanced proportions."
fixed_suffix,266,slot_34__fox__r04__c246,slot_34,fox,6,rabbit,habitat_scene,long,round_4,28,"Against a pale winter field, a quiet meadow during early dawn defines amber-eyed meadow-prowler; the posture remains natural."
fixed_suffix,267,slot_34__bear__r01__c003,slot_34,bear,3,bear,habitat_scene,long,round_4,31,"Heavy-pawed backcountry-wanderer displays a mountain forest containing berry thickets beside a quiet fence line, while the viewpoint remains level."
fixed_suffix,268,slot_34__wolf__r01__c003,slot_34,wolf,3,bear,habitat_scene,long,round_4,28,"A clear view shows amber-eyed pack sentinel with a snowy conifer forest crossed by pack tracks, as ground contact stays clear."
fixed_suffix,269,slot_34__rabbit__r01__c001,slot_34,rabbit,6,rabbit,habitat_scene,long,round_4,31,"Soft-coated burrow dweller carries a garden edge beside low leafy cover across a patch of dense brush; meanwhile, the posture remains natural."
fixed_suffix,270,slot_34__deer__r04__c245,slot_34,deer,2,deer,habitat_scene,long,round_4,29,"Brown woodland browser with branching antlers becomes recognizable through a forest edge filled with tender browse, while the head and torso remain visible."
fixed_suffix,271,slot_34__horse__r04__c245,slot_34,horse,4,horse,habitat_scene,long,round_4,30,"Beside a calm farmyard, tall saddle-trained riding companion reveals a quiet barn aisle lined with hay; the moment appears unstaged."
fixed_suffix,272,slot_35__cat__r01__c002,slot_35,cat,0,cat,habitat_scene,long,round_5,29,"Beside a misty hillside, padded-paw windowsill-watcher reveals a dim hallway containing scattered household shadows; nearby tracks indicate scale."
fixed_suffix,273,slot_35__dog__r01__c002,slot_35,dog,7,dog,habitat_scene,long,round_5,33,"Broad-pawed gate-watcher carries an open field suited to running and retrieval across a patch of dense brush; meanwhile, the viewpoint remains level."
fixed_suffix,274,slot_35__fox__r04__c241,slot_35,fox,6,rabbit,habitat_scene,long,round_5,31,"Within a sunlit garden path, bushy-tailed den-visitor demonstrates a woodland margin beside open grass, where the moment appears unstaged."
fixed_suffix,275,slot_35__bear__r02__c085,slot_35,bear,3,bear,habitat_scene,long,round_5,30,"A cold river crowded by migrating fish distinguishes long-clawed wilderness-resident near a shallow stream bank, where nearby tracks indicate scale."
fixed_suffix,276,slot_35__wolf__r02__c082,slot_35,wolf,3,bear,habitat_scene,long,round_5,28,"Deep-chested roaming predator becomes recognizable through a snowy conifer forest crossed by pack tracks, while its full body stays visible."
fixed_suffix,277,slot_35__rabbit__r02__c082,slot_35,rabbit,6,rabbit,habitat_scene,long,round_5,30,"Beside a sunlit garden path, compact meadow forager reveals a grassy meadow dotted with hidden burrow openings; soft light preserves surface detail."
fixed_suffix,278,slot_35__deer__r03__c163,slot_35,deer,2,deer,habitat_scene,long,round_5,29,"An autumn ridge beneath scattered oak trees distinguishes long-legged herd grazer near a shaded woodland edge, where the posture remains natural."
fixed_suffix,279,slot_35__horse__r02__c082,slot_35,horse,4,horse,habitat_scene,long,round_5,30,"Against a calm farmyard, a fenced pasture beside a wooden stable defines saddle-trained trail companion; the background preserves its outline."
fixed_suffix,280,slot_36__cat__r01__c001,slot_36,cat,7,dog,interaction_with_objects_or_people,short,round_1,18,Gentle brushing while remaining loosely curled identifies a soft-pawed indoor hunter.
fixed_suffix,281,slot_36__dog__r01__c001,slot_36,dog,7,dog,interaction_with_objects_or_people,short,round_1,18,A broad-pawed walking partner reveals a walking partner by matching their pace.
fixed_suffix,282,slot_36__fox__r01__c002,slot_36,fox,6,rabbit,interaction_with_objects_or_people,short,round_1,19,An amber-eyed meadow prowler reveals a distant observer before retreating into brush.
fixed_suffix,283,slot_36__bear__r01__c002,slot_36,bear,3,bear,interaction_with_objects_or_people,short,round_1,18,A distant hiker before turning toward cover marks a thick-furred woodland giant.
fixed_suffix,284,slot_36__wolf__r01__c001,slot_36,wolf,3,bear,interaction_with_objects_or_people,short,round_1,18,Careful sniffing around an abandoned sled track defines a long-legged wilderness hunter.
fixed_suffix,285,slot_36__rabbit__r01__c002,slot_36,rabbit,6,rabbit,interaction_with_objects_or_people,short,round_1,19,Gentle sniffing of a hand holding leafy greens defines a short-tailed garden visitor.
fixed_suffix,286,slot_36__deer__r03__c161,slot_36,deer,7,dog,interaction_with_objects_or_people,short,round_1,18,Alert watching of a distant roadside vehicle defines a pale-rumped grazer.
fixed_suffix,287,slot_36__horse__r01__c003,slot_36,horse,4,horse,interaction_with_objects_or_people,short,round_1,19,An upright-eared pasture grazer has steady response to a rider's rein signal.
fixed_suffix,288,slot_37__cat__r01__c001,slot_37,cat,0,cat,interaction_with_objects_or_people,short,round_2,15,A whiskered lap companion has nearby footsteps before following between rooms.
fixed_suffix,289,slot_37__dog__r01__c002,slot_37,dog,7,dog,interaction_with_objects_or_people,short,round_2,18,A wagging yard guardian has a handler's gesture before sitting attentively.
fixed_suffix,290,slot_37__fox__r05__c322,slot_37,fox,1,fox,interaction_with_objects_or_people,short,round_2,18,A distant observer before retreating into brush marks a russet snowline hunter.
fixed_suffix,291,slot_37__bear__r01__c001,slot_37,bear,7,dog,interaction_with_objects_or_people,short,round_2,16,An empty trail after detecting approaching voices identifies a massive shaggy forager.
fixed_suffix,292,slot_37__wolf__r07__c485,slot_37,wolf,5,wolf,interaction_with_objects_or_people,short,round_2,17,A wild gray pack hunter shows careful sniffing around an abandoned sled track.
fixed_suffix,293,slot_37__rabbit__r08__c564,slot_37,rabbit,6,rabbit,interaction_with_objects_or_people,short,round_2,17,A relaxed long-eared grazer displays curious inspection of a cardboard tunnel.
fixed_suffix,294,slot_37__deer__r01__c002,slot_37,deer,7,dog,interaction_with_objects_or_people,short,round_2,17,Careful approach toward a salt block marks a white-tailed meadow grazer.
fixed_suffix,295,slot_37__horse__r01__c001,slot_37,horse,4,horse,interaction_with_objects_or_people,short,round_2,17,Careful stepping into a waiting trailer defines a long-maned pasture runner.
