representation,sample_index,candidate_id,slot_id,true_concept,predicted_cluster,matched_predicted_concept,facet,length_bin,generation_round,effective_token_length,description
fixed_suffix,150,slot_38__fox__r01__c002,slot_38,fox,0,cat,interaction_with_objects_or_people,medium,round_3,24,Sharp-eared field-stalker carries a roadside light with a brief cautious pause across a calm farmyard.
fixed_suffix,151,slot_38__bear__r04__c244,slot_38,bear,2,bear,interaction_with_objects_or_people,medium,round_3,22,Long-clawed wilderness-resident carries an empty trail after detecting approaching voices across a rocky meadow.
fixed_suffix,152,slot_39__cat__r01__c002,slot_39,cat,0,cat,interaction_with_objects_or_people,long,round_4,30,"Within a broad dirt trail, striped hearthside-prowler demonstrates gentle brushing while remaining loosely curled, where the pose shows balanced proportions."
fixed_suffix,153,slot_39__dog__r03__c162,slot_39,dog,3,dog,interaction_with_objects_or_people,long,round_4,30,"A returning person with vigorous tail sweeps distinguishes tongue-out family-companion near a narrow riverside path, where the posture remains natural."
fixed_suffix,154,slot_39__fox__r01__c002,slot_39,fox,2,bear,interaction_with_objects_or_people,long,round_4,31,"A clear view shows bushy-tailed den-visitor with discarded food while remaining ready to flee, as the head and torso remain visible."
fixed_suffix,155,slot_39__bear__r01__c002,slot_39,bear,2,bear,interaction_with_objects_or_people,long,round_4,28,"Short-tailed mountain-roamer becomes recognizable through a roadside vehicle while remaining beyond the barrier, while the moment appears unstaged."
fixed_suffix,156,slot_40__cat__r07__c483,slot_40,cat,0,cat,interaction_with_objects_or_people,long,round_5,28,"Against a misty hillside, a familiar voice with an upright tail defines striped hearthside-prowler; its full body stays visible."
fixed_suffix,157,slot_40__dog__r03__c162,slot_40,dog,3,dog,interaction_with_objects_or_people,long,round_5,30,"Beside scattered autumn leaves, wet-nosed trail-helper reveals a handler's gesture before sitting attentively; ground contact stays clear."
fixed_suffix,158,slot_40__fox__r01__c001,slot_40,fox,0,cat,interaction_with_objects_or_people,long,round_5,30,"Within soft morning light, amber-eyed meadow-prowler demonstrates a roadside light with a brief cautious pause, where nearby tracks indicate scale."
fixed_suffix,159,slot_40__bear__r01__c001,slot_40,bear,2,bear,interaction_with_objects_or_people,long,round_5,30,"Long-clawed wilderness-resident displays a ranger's observation from across the river beside a quiet fence line, while the viewpoint remains level."
fixed_suffix,160,slot_41__cat__r01__c002,slot_41,cat,0,cat,interaction_with_other_animals,short,round_1,18,Focused watching of birds beyond a closed window identifies a slit-eyed room hunter.
fixed_suffix,161,slot_41__dog__r02__c082,slot_41,dog,3,dog,interaction_with_other_animals,short,round_1,17,Careful sniffing during a new animal greeting defines a collared gate watcher.
fixed_suffix,162,slot_41__fox__r03__c162,slot_41,fox,0,cat,interaction_with_other_animals,short,round_1,17,Brief nose contact near a shared den identifies a russet snowline hunter.
fixed_suffix,163,slot_41__bear__r01__c003,slot_41,bear,2,bear,interaction_with_other_animals,short,round_1,19,Wide avoidance of another massive forest forager marks a long-clawed cave sleeper.
fixed_suffix,164,slot_42__cat__r06__c402,slot_42,cat,0,cat,interaction_with_other_animals,short,round_2,19,A cautious nose greeting with a familiar room companion defines a purring house prowler.
fixed_suffix,165,slot_42__dog__r01__c001,slot_42,dog,3,dog,interaction_with_other_animals,short,round_2,16,A floppy-eared home guardian shows quiet resting against another household companion.
fixed_suffix,166,slot_42__fox__r01__c001,slot_42,fox,0,cat,interaction_with_other_animals,short,round_2,16,Defensive circling around younger den residents identifies a russet snowline hunter.
fixed_suffix,167,slot_42__bear__r01__c003,slot_42,bear,2,bear,interaction_with_other_animals,short,round_2,18,A bulky streamside fisher shows careful watching of grazing animals across the slope.
fixed_suffix,168,slot_43__cat__r01__c002,slot_43,cat,0,cat,interaction_with_other_animals,medium,round_3,22,"Beside soft morning light, curled-tail home-companion reveals silent stalking of a tiny moving insect."
fixed_suffix,169,slot_43__dog__r01__c004,slot_43,dog,3,dog,interaction_with_other_animals,medium,round_3,25,Collar-wearing yard-guardian becomes recognizable through careful sniffing during a new animal greeting near a shaded woodland edge.
fixed_suffix,170,slot_43__fox__r01__c002,slot_43,fox,0,cat,interaction_with_other_animals,medium,round_3,24,"Against a shallow stream bank, brief nose contact near a shared den defines amber-eyed meadow-prowler."
fixed_suffix,171,slot_43__bear__r02__c083,slot_43,bear,2,bear,interaction_with_other_animals,medium,round_3,23,Round-eared timberland-giant displays patient waiting near fish moving through shallows beside soft morning light.
fixed_suffix,172,slot_44__cat__r03__c162,slot_44,cat,0,cat,interaction_with_other_animals,long,round_4,30,"Focused watching of birds beyond a closed window distinguishes retractable-clawed climber near a pale winter field, where the posture remains natural."
fixed_suffix,173,slot_44__dog__r01__c004,slot_44,dog,3,dog,interaction_with_other_animals,long,round_4,29,"Within a shallow stream bank, panting ball-chaser demonstrates coordinated running beside a familiar walking partner, where its full body stays visible."
fixed_suffix,174,slot_44__fox__r04__c242,slot_44,fox,2,bear,interaction_with_other_animals,long,round_4,29,"Beside a patch of dense brush, russet snowline-hunter reveals cautious distance from larger woodland predators; the moment appears unstaged."
fixed_suffix,175,slot_44__bear__r04__c245,slot_44,bear,2,bear,interaction_with_other_animals,long,round_4,28,"A clear view shows bulky streamside-fisher with wide avoidance of another massive forest forager, as the posture remains natural."
fixed_suffix,176,slot_45__cat__r08__c570,slot_45,cat,0,cat,interaction_with_other_animals,long,round_5,32,"During a clearly visible group moment, whiskered house-prowler becomes recognizable through silent stalking of a tiny moving insect, while ground contact stays clear."
fixed_suffix,177,slot_45__dog__r01__c002,slot_45,dog,3,dog,interaction_with_other_animals,long,round_5,31,"Quiet resting against another household companion distinguishes broad-pawed gate-watcher near a calm farmyard, where the setting supports the behavior."
fixed_suffix,178,slot_45__fox__r04__c243,slot_45,fox,0,cat,interaction_with_other_animals,long,round_5,31,"Within a sunlit garden path, amber-eyed meadow-prowler demonstrates defensive circling around younger den residents, where the background preserves its outline."
fixed_suffix,179,slot_45__bear__r08__c580,slot_45,bear,2,bear,interaction_with_other_animals,long,round_5,33,"During a clearly visible group moment, wide avoidance of another massive forest forager distinguishes massive shaggy-forager; meanwhile, the moment appears unstaged."
fixed_suffix,180,slot_46__cat__r01__c001,slot_46,cat,0,cat,sound_or_sensory_cues,short,round_1,19,Soft chirping notes while watching distant birds marks a soft-pawed indoor hunter.
fixed_suffix,181,slot_46__dog__r01__c003,slot_46,dog,3,dog,sound_or_sensory_cues,short,round_1,19,A tail-wagging family companion reveals a low rumble when unfamiliar movement approaches.
fixed_suffix,182,slot_46__fox__r01__c002,slot_46,fox,0,cat,sound_or_sensory_cues,short,round_1,18,An amber-eyed meadow prowler carries a brief high call across evening woodland.
fixed_suffix,183,slot_46__bear__r01__c002,slot_46,bear,2,bear,sound_or_sensory_cues,short,round_1,18,A deep warning rumble in dense woodland defines a thick-furred woodland giant.
fixed_suffix,184,slot_47__cat__r01__c001,slot_47,cat,0,cat,sound_or_sensory_cues,short,round_2,16,A whiskered lap companion shows a rising trill during a familiar greeting.
fixed_suffix,185,slot_47__dog__r01__c001,slot_47,dog,3,dog,sound_or_sensory_cues,short,round_2,18,Quick breathy whines beside a closed door identifies a leash-wearing companion.
fixed_suffix,186,slot_47__fox__r05__c324,slot_47,fox,1,fox,sound_or_sensory_cues,short,round_2,18,Short warning barks from dense cover marks an orange-chested hedge stalker.
fixed_suffix,187,slot_47__bear__r02__c081,slot_47,bear,2,bear,sound_or_sensory_cues,short,round_2,17,A round-eared forest giant has a deep warning rumble in dense woodland.
fixed_suffix,188,slot_48__cat__r01__c001,slot_48,cat,0,cat,sound_or_sensory_cues,medium,round_3,21,"Against an open grassy clearing, a steady vibration during relaxed contact defines purring room-explorer."
fixed_suffix,189,slot_48__dog__r01__c002,slot_48,dog,3,dog,sound_or_sensory_cues,medium,round_3,23,"Against a broad dirt trail, a low rumble when unfamiliar movement approaches defines panting ball-chaser."
fixed_suffix,190,slot_48__fox__r02__c083,slot_48,fox,2,bear,sound_or_sensory_cues,medium,round_3,21,Slender nighttime-forager displays a brief high call across evening woodland beside a shallow stream bank.
fixed_suffix,191,slot_48__bear__r01__c001,slot_48,bear,2,bear,sound_or_sensory_cues,medium,round_3,26,Heavy-pawed backcountry-wanderer displays a deep warning rumble in dense woodland beside a patch of dense brush.
fixed_suffix,192,slot_49__cat__r02__c081,slot_49,cat,0,cat,sound_or_sensory_cues,long,round_4,32,"Against a sunlit garden path, a sharp warning hiss with flattened ears defines striped hearthside-prowler; the background preserves its outline."
fixed_suffix,193,slot_49__dog__r01__c002,slot_49,dog,3,dog,sound_or_sensory_cues,long,round_4,29,"Keen-nosed scent-follower becomes recognizable through a drawn-out lonely call across the yard, while the moment appears unstaged."
fixed_suffix,194,slot_49__fox__r04__c241,slot_49,fox,0,cat,sound_or_sensory_cues,long,round_4,30,"Against a calm farmyard, short warning barks from dense cover defines amber-eyed meadow-prowler; the posture remains natural."
fixed_suffix,195,slot_49__bear__r02__c082,slot_49,bear,2,bear,sound_or_sensory_cues,long,round_4,31,"Within a sunlit garden path, bulky streamside-fisher demonstrates soft bawling notes from a smaller youngster, where the viewpoint remains level."
fixed_suffix,196,slot_50__cat__r01__c001,slot_50,cat,0,cat,sound_or_sensory_cues,long,round_5,31,"Within a broad dirt trail, curled-tail home-companion demonstrates a sharp warning hiss with flattened ears, where nearby tracks indicate scale."
fixed_suffix,197,slot_50__dog__r01__c002,slot_50,dog,3,dog,sound_or_sensory_cues,long,round_5,31,"Within a shallow stream bank, wagging household-companion demonstrates quick breathy whines beside a closed door, where its full body stays visible."
fixed_suffix,198,slot_50__fox__r04__c245,slot_50,fox,2,bear,sound_or_sensory_cues,long,round_5,28,"Quiet yapping sounds during distant contact distinguishes slender nighttime-forager near a rocky meadow, where ground contact stays clear."
fixed_suffix,199,slot_50__bear__r07__c486,slot_50,bear,2,bear,sound_or_sensory_cues,long,round_5,28,"Within a misty hillside, massive shaggy-forager demonstrates a loud roar across an open riverbank, where surrounding plants provide scale."
