representation,sample_index,candidate_id,slot_id,true_concept,predicted_cluster,matched_predicted_concept,facet,length_bin,generation_round,effective_token_length,description
eot,157,slot_40__dog__r03__c162,slot_40,dog,1,dog,interaction_with_objects_or_people,long,round_5,30,"Beside scattered autumn leaves, wet-nosed trail-helper reveals a handler's gesture before sitting attentively; ground contact stays clear."
eot,158,slot_40__fox__r01__c001,slot_40,fox,2,fox,interaction_with_objects_or_people,long,round_5,30,"Within soft morning light, amber-eyed meadow-prowler demonstrates a roadside light with a brief cautious pause, where nearby tracks indicate scale."
eot,159,slot_40__bear__r01__c001,slot_40,bear,0,bear,interaction_with_objects_or_people,long,round_5,30,"Long-clawed wilderness-resident displays a ranger's observation from across the river beside a quiet fence line, while the viewpoint remains level."
eot,160,slot_41__cat__r01__c002,slot_41,cat,3,cat,interaction_with_other_animals,short,round_1,18,Focused watching of birds beyond a closed window identifies a slit-eyed room hunter.
eot,161,slot_41__dog__r02__c082,slot_41,dog,1,dog,interaction_with_other_animals,short,round_1,17,Careful sniffing during a new animal greeting defines a collared gate watcher.
eot,162,slot_41__fox__r03__c162,slot_41,fox,0,bear,interaction_with_other_animals,short,round_1,17,Brief nose contact near a shared den identifies a russet snowline hunter.
eot,163,slot_41__bear__r01__c003,slot_41,bear,0,bear,interaction_with_other_animals,short,round_1,19,Wide avoidance of another massive forest forager marks a long-clawed cave sleeper.
eot,164,slot_42__cat__r06__c402,slot_42,cat,3,cat,interaction_with_other_animals,short,round_2,19,A cautious nose greeting with a familiar room companion defines a purring house prowler.
eot,165,slot_42__dog__r01__c001,slot_42,dog,3,cat,interaction_with_other_animals,short,round_2,16,A floppy-eared home guardian shows quiet resting against another household companion.
eot,166,slot_42__fox__r01__c001,slot_42,fox,0,bear,interaction_with_other_animals,short,round_2,16,Defensive circling around younger den residents identifies a russet snowline hunter.
eot,167,slot_42__bear__r01__c003,slot_42,bear,0,bear,interaction_with_other_animals,short,round_2,18,A bulky streamside fisher shows careful watching of grazing animals across the slope.
eot,168,slot_43__cat__r01__c002,slot_43,cat,3,cat,interaction_with_other_animals,medium,round_3,22,"Beside soft morning light, curled-tail home-companion reveals silent stalking of a tiny moving insect."
eot,169,slot_43__dog__r01__c004,slot_43,dog,1,dog,interaction_with_other_animals,medium,round_3,25,Collar-wearing yard-guardian becomes recognizable through careful sniffing during a new animal greeting near a shaded woodland edge.
eot,170,slot_43__fox__r01__c002,slot_43,fox,2,fox,interaction_with_other_animals,medium,round_3,24,"Against a shallow stream bank, brief nose contact near a shared den defines amber-eyed meadow-prowler."
eot,171,slot_43__bear__r02__c083,slot_43,bear,0,bear,interaction_with_other_animals,medium,round_3,23,Round-eared timberland-giant displays patient waiting near fish moving through shallows beside soft morning light.
eot,172,slot_44__cat__r03__c162,slot_44,cat,3,cat,interaction_with_other_animals,long,round_4,30,"Focused watching of birds beyond a closed window distinguishes retractable-clawed climber near a pale winter field, where the posture remains natural."
eot,173,slot_44__dog__r01__c004,slot_44,dog,1,dog,interaction_with_other_animals,long,round_4,29,"Within a shallow stream bank, panting ball-chaser demonstrates coordinated running beside a familiar walking partner, where its full body stays visible."
eot,174,slot_44__fox__r04__c242,slot_44,fox,0,bear,interaction_with_other_animals,long,round_4,29,"Beside a patch of dense brush, russet snowline-hunter reveals cautious distance from larger woodland predators; the moment appears unstaged."
eot,175,slot_44__bear__r04__c245,slot_44,bear,0,bear,interaction_with_other_animals,long,round_4,28,"A clear view shows bulky streamside-fisher with wide avoidance of another massive forest forager, as the posture remains natural."
eot,176,slot_45__cat__r08__c570,slot_45,cat,2,fox,interaction_with_other_animals,long,round_5,32,"During a clearly visible group moment, whiskered house-prowler becomes recognizable through silent stalking of a tiny moving insect, while ground contact stays clear."
eot,177,slot_45__dog__r01__c002,slot_45,dog,1,dog,interaction_with_other_animals,long,round_5,31,"Quiet resting against another household companion distinguishes broad-pawed gate-watcher near a calm farmyard, where the setting supports the behavior."
eot,178,slot_45__fox__r04__c243,slot_45,fox,2,fox,interaction_with_other_animals,long,round_5,31,"Within a sunlit garden path, amber-eyed meadow-prowler demonstrates defensive circling around younger den residents, where the background preserves its outline."
eot,179,slot_45__bear__r08__c580,slot_45,bear,0,bear,interaction_with_other_animals,long,round_5,33,"During a clearly visible group moment, wide avoidance of another massive forest forager distinguishes massive shaggy-forager; meanwhile, the moment appears unstaged."
eot,180,slot_46__cat__r01__c001,slot_46,cat,3,cat,sound_or_sensory_cues,short,round_1,19,Soft chirping notes while watching distant birds marks a soft-pawed indoor hunter.
eot,181,slot_46__dog__r01__c003,slot_46,dog,1,dog,sound_or_sensory_cues,short,round_1,19,A tail-wagging family companion reveals a low rumble when unfamiliar movement approaches.
eot,182,slot_46__fox__r01__c002,slot_46,fox,2,fox,sound_or_sensory_cues,short,round_1,18,An amber-eyed meadow prowler carries a brief high call across evening woodland.
eot,183,slot_46__bear__r01__c002,slot_46,bear,0,bear,sound_or_sensory_cues,short,round_1,18,A deep warning rumble in dense woodland defines a thick-furred woodland giant.
eot,184,slot_47__cat__r01__c001,slot_47,cat,3,cat,sound_or_sensory_cues,short,round_2,16,A whiskered lap companion shows a rising trill during a familiar greeting.
eot,185,slot_47__dog__r01__c001,slot_47,dog,1,dog,sound_or_sensory_cues,short,round_2,18,Quick breathy whines beside a closed door identifies a leash-wearing companion.
eot,186,slot_47__fox__r05__c324,slot_47,fox,0,bear,sound_or_sensory_cues,short,round_2,18,Short warning barks from dense cover marks an orange-chested hedge stalker.
eot,187,slot_47__bear__r02__c081,slot_47,bear,0,bear,sound_or_sensory_cues,short,round_2,17,A round-eared forest giant has a deep warning rumble in dense woodland.
eot,188,slot_48__cat__r01__c001,slot_48,cat,3,cat,sound_or_sensory_cues,medium,round_3,21,"Against an open grassy clearing, a steady vibration during relaxed contact defines purring room-explorer."
eot,189,slot_48__dog__r01__c002,slot_48,dog,1,dog,sound_or_sensory_cues,medium,round_3,23,"Against a broad dirt trail, a low rumble when unfamiliar movement approaches defines panting ball-chaser."
eot,190,slot_48__fox__r02__c083,slot_48,fox,0,bear,sound_or_sensory_cues,medium,round_3,21,Slender nighttime-forager displays a brief high call across evening woodland beside a shallow stream bank.
eot,191,slot_48__bear__r01__c001,slot_48,bear,0,bear,sound_or_sensory_cues,medium,round_3,26,Heavy-pawed backcountry-wanderer displays a deep warning rumble in dense woodland beside a patch of dense brush.
eot,192,slot_49__cat__r02__c081,slot_49,cat,2,fox,sound_or_sensory_cues,long,round_4,32,"Against a sunlit garden path, a sharp warning hiss with flattened ears defines striped hearthside-prowler; the background preserves its outline."
eot,193,slot_49__dog__r01__c002,slot_49,dog,1,dog,sound_or_sensory_cues,long,round_4,29,"Keen-nosed scent-follower becomes recognizable through a drawn-out lonely call across the yard, while the moment appears unstaged."
eot,194,slot_49__fox__r04__c241,slot_49,fox,2,fox,sound_or_sensory_cues,long,round_4,30,"Against a calm farmyard, short warning barks from dense cover defines amber-eyed meadow-prowler; the posture remains natural."
eot,195,slot_49__bear__r02__c082,slot_49,bear,0,bear,sound_or_sensory_cues,long,round_4,31,"Within a sunlit garden path, bulky streamside-fisher demonstrates soft bawling notes from a smaller youngster, where the viewpoint remains level."
eot,196,slot_50__cat__r01__c001,slot_50,cat,1,dog,sound_or_sensory_cues,long,round_5,31,"Within a broad dirt trail, curled-tail home-companion demonstrates a sharp warning hiss with flattened ears, where nearby tracks indicate scale."
eot,197,slot_50__dog__r01__c002,slot_50,dog,1,dog,sound_or_sensory_cues,long,round_5,31,"Within a shallow stream bank, wagging household-companion demonstrates quick breathy whines beside a closed door, where its full body stays visible."
eot,198,slot_50__fox__r04__c245,slot_50,fox,2,fox,sound_or_sensory_cues,long,round_5,28,"Quiet yapping sounds during distant contact distinguishes slender nighttime-forager near a rocky meadow, where ground contact stays clear."
eot,199,slot_50__bear__r07__c486,slot_50,bear,0,bear,sound_or_sensory_cues,long,round_5,28,"Within a misty hillside, massive shaggy-forager demonstrates a loud roar across an open riverbank, where surrounding plants provide scale."
